created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-23 22:53:36;False;"@4RANDALL1 @USARenaissance #metoo !!
(Sorry; couldn’t pass up a good straight line)";;en;'metoo'; 'Randall' 'TopDog@FreeAmerica';Schaumburg, IL;;;;2016-12-22 00:40:50;Don39779746Don;Conservative, business type;5435;False;340;406;0;1;english;"@4RANDALL1 @USARenaissance #metoo !!
(Sorry; couldn’t pass up a good straight line)";"   !!
(sorry; couldn’t pass up a good straight line)";"! ! ( sorry ; ’ pass good straight line ) ";"[('!', '.'), ('!', '.'), ('(', '('), ('sorry', 'JJ'), (';', ':'), ('’', 'JJ'), ('pass', 'NN'), ('good', 'JJ'), ('straight', 'JJ'), ('line', 'NN'), (')', ')')]";"! ! ( sorri ; ’ pass good straight line )";"! ! ( sorry ; ’ pas good straight line )"
2019-02-23 22:53:27;True;;".@BBCPanorama tried to sting Tommy; he stung them first, secretly recording them at work. The star of the movie is @johnsweeneyroar, the BBC ""reporter"" who fakes a #MeToo allegation; coaches people on what to say; and let a lobby group secretly tailor his script.";en;; 'Ezra Levant 🍁' 'Panorama 🌐';Calgary, Alberta;;;;2015-03-27 21:29:16;SpotShopMedia;🇨🇦*Entrepreneur *Musician *Former Broadcaster - RT's not necessarily an endorsement;149033;False;4099;4712;214;0;english;".@BBCPanorama tried to sting Tommy; he stung them first, secretly recording them at work. The star of the movie is @johnsweeneyroar, the BBC ""reporter"" who fakes a #MeToo allegation; coaches people on what to say; and let a lobby group secretly tailor his script.";". tried to sting tommy; he stung them first, secretly recording them at work. the star of the movie is  the bbc ""repoer"" who fakes a  allegation; coaches people on what to say; and let a lobby group secretly tailor his script.";". tried sting tommy ; stung first , secretly recording work . star movie bbc `` repoer '' fakes allegation ; coaches people say ; let lobby group secretly tailor script . ";"[('.', '.'), ('tried', 'VBD'), ('sting', 'VBG'), ('tommy', 'NN'), (';', ':'), ('stung', 'CC'), ('first', 'RB'), (',', ','), ('secretly', 'RB'), ('recording', 'VBG'), ('work', 'NN'), ('.', '.'), ('star', 'VB'), ('movie', 'NN'), ('bbc', 'IN'), ('``', '``'), ('repoer', 'JJ'), ('``', '``'), ('fakes', 'JJ'), ('allegation', 'NN'), (';', ':'), ('coaches', 'NNS'), ('people', 'NNS'), ('say', 'VBP'), (';', ':'), ('let', 'VB'), ('lobby', 'VB'), ('group', 'NN'), ('secretly', 'RB'), ('tailor', 'VBZ'), ('script', 'NN'), ('.', '.')]";". tri sting tommi ; stung first , secretli record work . star movi bbc `` repoer `` fake alleg ; coach peopl say ; let lobbi group secretli tailor script .";". try sting tommy ; stung first , secretly record work . star movie bbc `` repoer `` fakes allegation ; coach people say ; let lobby group secretly tailor script ."
2019-02-23 22:53:18;True;;In the #MeToo era, how are we supposed to feel about The Cosby Show, Louie, Annie Hall or Edward Scissorhands? There’s no easy answer. https://t.co/eLMdVKe6GV;en;'MeToo'; 'Vox';;;;;2012-02-20 21:33:31;PaoPumpking;Tengo cien trajes de gladiadora y ni una sola bandera blanca.;94790;False;441;134;32;0;english;In the #MeToo era, how are we supposed to feel about The Cosby Show, Louie, Annie Hall or Edward Scissorhands? There’s no easy answer. https://t.co/eLMdVKe6GV;in the  era, how are we supposed to feel about the cosby show, louie, annie hall or edward scissorhands? there’s no easy answer. ;era , supposed feel cosby show , louie , annie hall edward scissorhands ? ’ easy answer . ;[('era', 'NN'), (',', ','), ('supposed', 'VBN'), ('feel', 'NN'), ('cosby', 'NN'), ('show', 'NN'), (',', ','), ('louie', 'NN'), (',', ','), ('annie', 'VBP'), ('hall', 'DT'), ('edward', 'NN'), ('scissorhands', 'VBZ'), ('?', '.'), ('’', 'JJ'), ('easy', 'JJ'), ('answer', 'NN'), ('.', '.')];era , suppos feel cosbi show , louie , anni hall edward scissorhand ? ’ easi answer .;era , suppose feel cosby show , louie , annie hall edward scissorhands ? ’ easy answer .
2019-02-23 22:53:10;True;;"My first born.👇 Abuela.👇
As a life long Conservative/Libertarian, I can support/love a lifelong female Democrat, while never allowing the hysterical #MeToo ""movement"" demonize ALL men. #Feminism https://t.co/aLwGsvsRtx";en;; 'Becky Look At her Bot!😏🇺🇸❤';;;;;2018-01-12 04:44:29;Infinitetruth45;Banned from twitter as Infinte-Truth for being #CONSERVATIVE. No profanity used or did I personally attack anyone. No freedom of speech in Twitter! #MAGA;16519;False;2226;4001;412;0;english;"My first born.👇 Abuela.👇
As a life long Conservative/Libertarian, I can support/love a lifelong female Democrat, while never allowing the hysterical #MeToo ""movement"" demonize ALL men. #Feminism https://t.co/aLwGsvsRtx";"my first born.👇 abuela.👇
as a life long conservative/libearian, i can suppo/love a lifelong female democrat, while never allowing the hysterical  ""movement"" demonize all men.  ";first born.👇 abuela.👇 life long conservative/libearian , suppo/love lifelong female democrat , never allowing hysterical `` movement '' demonize men . ;[('first', 'RB'), ('born.👇', 'NN'), ('abuela.👇', 'JJ'), ('life', 'NN'), ('long', 'RB'), ('conservative/libearian', 'JJ'), (',', ','), ('suppo/love', 'VB'), ('lifelong', 'JJ'), ('female', 'JJ'), ('democrat', 'NN'), (',', ','), ('never', 'RB'), ('allowing', 'VBG'), ('hysterical', 'JJ'), ('``', '``'), ('movement', 'NN'), ('``', '``'), ('demonize', 'VB'), ('men', 'NNS'), ('.', '.')];first born.👇 abuela.👇 life long conservative/libearian , suppo/lov lifelong femal democrat , never allow hyster `` movement `` demon men .;first born.👇 abuela.👇 life long conservative/libearian , suppo/love lifelong female democrat , never allow hysterical `` movement `` demonize men .
2019-02-23 22:52:53;False;Where are the females  #metoo https://t.co/PlP308jqqy;;en;'metoo'; ;earth;;;;2009-05-20 02:10:10;Doreenique;allthink brainstorming putting out fires unsatisfied with status quo societal deterioration in many areas advancement of truethink;36459;False;181;78;0;0;english;Where are the females  #metoo https://t.co/PlP308jqqy;where are the females   ;females ;[('females', 'NNS')];femal;female
2019-02-23 22:52:39;True;;Let this be a lesson in racial nuance #ados.They changed laws to get Cosby and R Kelly in #metoo. And they did this ONLY for blk ppl. So next time a blk person is murdered and a wyte jury acquits UNDERSTAND if they really wanted them in jail..they’d be there!;en;'ados', 'metoo'; 'SHUTDOWNDEPARTMENT';;;;;2018-04-19 21:14:01;UnclRocksSon;;1127;False;83;660;5;0;english;Let this be a lesson in racial nuance #ados.They changed laws to get Cosby and R Kelly in #metoo. And they did this ONLY for blk ppl. So next time a blk person is murdered and a wyte jury acquits UNDERSTAND if they really wanted them in jail..they’d be there!;let this be a lesson in racial nuance  changed laws to get cosby and r kelly in  and they did this only for blk ppl. so next time a blk person is murdered and a wyte jury acquits understand if they really wanted them in jail..they’d be there!;let lesson racial nuance changed laws get cosby r kelly blk ppl . next time blk person murdered wyte jury acquits understand really wanted jail..they ’ ! ;[('let', 'VB'), ('lesson', 'PRP'), ('racial', 'JJ'), ('nuance', 'NN'), ('changed', 'VBD'), ('laws', 'NNS'), ('get', 'VBP'), ('cosby', 'JJ'), ('r', 'NN'), ('kelly', 'RB'), ('blk', 'JJ'), ('ppl', 'NN'), ('.', '.'), ('next', 'JJ'), ('time', 'NN'), ('blk', 'JJ'), ('person', 'NN'), ('murdered', 'VBD'), ('wyte', 'JJ'), ('jury', 'NN'), ('acquits', 'NNS'), ('understand', 'VBP'), ('really', 'RB'), ('wanted', 'VBN'), ('jail..they', 'NN'), ('’', 'NN'), ('!', '.')];let lesson racial nuanc chang law get cosbi r kelli blk ppl . next time blk person murder wyte juri acquit understand realli want jail..they ’ !;let lesson racial nuance change law get cosby r kelly blk ppl . next time blk person murder wyte jury acquits understand really want jail..they ’ !
2019-02-23 22:52:13;False;Many of us #abuse survivors learn at a young age that some adults try to get you to distrust your own #evidence. Maybe why so many #women see through this bullsh*t. #metoo #TimesUp https://t.co/dov8MRPzUU;;en;'abuse', 'evidence', 'women', 'metoo', 'TimesUp'; ;San Francisco, CA;;;;2008-11-20 20:12:43;rabbits4ever;Artist, cartoonist, author of humorous, illustrated book: Rabbit Language, or 'Are you going to eat that?' Make lives better for creatures. 🌊🌏🐇;4430;False;2069;2872;0;2;english;Many of us #abuse survivors learn at a young age that some adults try to get you to distrust your own #evidence. Maybe why so many #women see through this bullsh*t. #metoo #TimesUp https://t.co/dov8MRPzUU;many of us  survivors learn at a young age that some adults try to get you to distrust your own  maybe why so many  see through this bullsh*t.   ;many us survivors learn young age adults try get distrust maybe many see bullsh*t . ;[('many', 'JJ'), ('us', 'PRP'), ('survivors', 'NNS'), ('learn', 'VBP'), ('young', 'JJ'), ('age', 'NN'), ('adults', 'NNS'), ('try', 'VBP'), ('get', 'VB'), ('distrust', 'JJ'), ('maybe', 'RB'), ('many', 'JJ'), ('see', 'VBP'), ('bullsh*t', 'NNS'), ('.', '.')];mani us survivor learn young age adult tri get distrust mayb mani see bullsh*t .;many u survivor learn young age adult try get distrust maybe many see bullsh*t .
2019-02-23 22:52:00;True;;"I've just had a speakers showreel made, please leave me a like (If you like it!) and a comment on my YouTube page.  Thank you :) xx

#speakingout #findyourvoice #metoo #Unbroken 

https://t.co/FPTfhcCLrY";en;; 'Madeleine Black';MakeUp to Model CitiZen Beauty;;;;2011-06-16 22:04:47;JackieCioffa;Mental Health Advocate, writer, author of THE VAST LANDSCAPE and GEORGIA PINE. Visit my column Bleeding Ink on @femininecollect Amazon: https://t.co/s36O118UOi;59367;False;2869;2770;16;0;english;"I've just had a speakers showreel made, please leave me a like (If you like it!) and a comment on my YouTube page.  Thank you :) xx

#speakingout #findyourvoice #metoo #Unbroken 

https://t.co/FPTfhcCLrY";"i've just had a speakers showreel made, please leave me a like (if you like it!) and a comment on my youtube page.  thank you :) xx

    

";'ve speakers showreel made , please leave like ( like ! ) comment youtube page . thank : ) xx ;"[(""'ve"", 'VBP'), ('speakers', 'NNS'), ('showreel', 'VBP'), ('made', 'VBN'), (',', ','), ('please', 'VB'), ('leave', 'VBP'), ('like', 'IN'), ('(', '('), ('like', 'IN'), ('!', '.'), (')', ')'), ('comment', 'NN'), ('youtube', 'NN'), ('page', 'NN'), ('.', '.'), ('thank', 'NN'), (':', ':'), (')', ')'), ('xx', 'NN')]";'ve speaker showreel made , pleas leav like ( like ! ) comment youtub page . thank : ) xx;'ve speaker showreel make , please leave like ( like ! ) comment youtube page . thank : ) xx
2019-02-23 22:51:48;True;;"As victims seek prison for Epstein, Trump's accusers are still waiting for their day of justice.

https://t.co/7Wrv1LZSyI

#resist #trump #metoo #epstein";en;; 'Dr. DaShanne Stokes';;;;;2011-05-05 12:55:31;garylgoben;;33304;False;325;572;20;0;english;"As victims seek prison for Epstein, Trump's accusers are still waiting for their day of justice.

https://t.co/7Wrv1LZSyI

#resist #trump #metoo #epstein";"as victims seek prison for epstein, trump's accusers are still waiting for their day of justice.



   ";victims seek prison epstein , trump 's accusers still waiting day justice . ;"[('victims', 'NNS'), ('seek', 'VBP'), ('prison', 'NN'), ('epstein', 'NN'), (',', ','), ('trump', 'NN'), (""'s"", 'POS'), ('accusers', 'NNS'), ('still', 'RB'), ('waiting', 'VBG'), ('day', 'NN'), ('justice', 'NN'), ('.', '.')]";victim seek prison epstein , trump 's accus still wait day justic .;victim seek prison epstein , trump 's accuser still wait day justice .
2019-02-23 22:51:41;True;;"@unReal_Mark @Mooncatadams @Christie_D22 @linmp1031 @CorporatePiggie @dD94865242 @JailTheTrumps @co_rapunzel4 @thirst4dodgers @RTMcFadyen @Natlandsvien58 @SkyVipre @318JS @TheRynheart @YouGottaVote @TheLoyalO @Gallaecian @agavecorn @CitizensFedUp @cherokeesher2 @Top_Sergeant @LCNM99 @MtnMD #FBI #Veterans #Law #Resistance #MeToo #Feinstein #Education

Now That We HAVE Your Attention,

REMINDER,
#NoBallsDonnie
Ordered OUR US Treasury to Lift Russian Sanctions
https://t.co/masmO8brun https://t.co/3D0RoQUqeY";en;; 'IRestless™🌊' 'Brooklyn Dodger' 'Clay Adams #BoycottNRA' 'Christie' 'Lin/#ImpeachTheMotherFucker' 'TrumpGoingGone' 'dD @RussianWitchHunter' 'Political Fire' '💙Rapunzel™ #TeamPelosi';New Jersey, USA;;;;2012-12-24 18:43:23;SpunkybyChance;😍 Animal Advocate, Activist, Avid Reader, anti-Trump, don't touch kids or animals, Volunteer. Work to get your candidate elected. Gram to twins. Yoga 🧘‍♀️;15847;False;2223;2660;6;0;english;"@unReal_Mark @Mooncatadams @Christie_D22 @linmp1031 @CorporatePiggie @dD94865242 @JailTheTrumps @co_rapunzel4 @thirst4dodgers @RTMcFadyen @Natlandsvien58 @SkyVipre @318JS @TheRynheart @YouGottaVote @TheLoyalO @Gallaecian @agavecorn @CitizensFedUp @cherokeesher2 @Top_Sergeant @LCNM99 @MtnMD #FBI #Veterans #Law #Resistance #MeToo #Feinstein #Education

Now That We HAVE Your Attention,

REMINDER,
#NoBallsDonnie
Ordered OUR US Treasury to Lift Russian Sanctions
https://t.co/masmO8brun https://t.co/3D0RoQUqeY";"                             ducation

now that we have your attention,

reminder,
oballsdonnie
ordered our us treasury to lift russian sanctions
 ";ducation attention , reminder , oballsdonnie ordered us treasury lift russian sanctions ;[('ducation', 'NN'), ('attention', 'NN'), (',', ','), ('reminder', 'NN'), (',', ','), ('oballsdonnie', 'RB'), ('ordered', 'VBD'), ('us', 'PRP'), ('treasury', 'NN'), ('lift', 'NN'), ('russian', 'JJ'), ('sanctions', 'NNS')];ducat attent , remind , oballsdonni order us treasuri lift russian sanction;ducation attention , reminder , oballsdonnie order u treasury lift russian sanction
