created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-22 10:14:31;False;The Dallas Mavericks’ New CEO Is Cleaning Up a #MeToo Mess https://t.co/ABa5JIBdaC;;en;'MeToo'; ;San Antonio, Texas;;;;2009-04-18 05:20:15;MPRODUCTIONJS;;156475;False;887;4080;0;0;english;The Dallas Mavericks’ New CEO Is Cleaning Up a #MeToo Mess https://t.co/ABa5JIBdaC;the dallas mavericks’ new ceo is cleaning up a  mess ;dallas mavericks ’ new ceo cleaning mess ;[('dallas', 'NN'), ('mavericks', 'NNS'), ('’', 'VBP'), ('new', 'JJ'), ('ceo', 'NN'), ('cleaning', 'NN'), ('mess', 'NN')];dalla maverick ’ new ceo clean mess;dallas maverick ’ new ceo cleaning mess
2019-02-22 10:14:26;True;;"Sie hatte Angst und gleichzeitig Wut im Bauch, war empört und doch entschlossen: wer wissen will, wie die letzten neun Monate für Charlotte Roche waren, seitdem sie ihren #metoo⁠ ⁠-Fall öffentlich gemacht und Henke geklagt hat - sie hat es mir erzählt: 

https://t.co/D6m3BQlzMd";de;; 'Ann-Katrin Müller';Hamburg, Germany;;;;2008-11-04 09:20:39;mathieuvonrohr;Journalist • Deputy Head of Foreign Desk @DerSPIEGEL Stv. Ressortleiter Ausland • former Paris bureau chief • foreign policy & other stuff • from 🇨🇭;55243;True;35125;2550;54;0;german;"Sie hatte Angst und gleichzeitig Wut im Bauch, war empört und doch entschlossen: wer wissen will, wie die letzten neun Monate für Charlotte Roche waren, seitdem sie ihren #metoo⁠ ⁠-Fall öffentlich gemacht und Henke geklagt hat - sie hat es mir erzählt: 

https://t.co/D6m3BQlzMd";"sie hatte angst und gleichzeitig wut im bauch, war empö und doch entschlossen: wer wissen will, wie die letzten neun monate für charlotte roche waren, seitdem sie ihren  ⁠-fall öffentlich gemacht und henke geklagt hat - sie hat es mir erzählt: 

";angst gleichzeitig wut bauch , empö entschlossen : wer wissen , letzten neun monate charlotte roche , seitdem ⁠-fall öffentlich gemacht henke geklagt - erzählt : ;[('angst', 'NN'), ('gleichzeitig', 'NN'), ('wut', 'NN'), ('bauch', 'NN'), (',', ','), ('empö', 'JJ'), ('entschlossen', 'NN'), (':', ':'), ('wer', 'NN'), ('wissen', 'NN'), (',', ','), ('letzten', 'JJ'), ('neun', 'JJ'), ('monate', 'NN'), ('charlotte', 'NN'), ('roche', 'NN'), (',', ','), ('seitdem', 'JJ'), ('\u2060-fall', 'JJ'), ('öffentlich', 'JJ'), ('gemacht', 'NN'), ('henke', 'NN'), ('geklagt', 'SYM'), ('-', ':'), ('erzählt', 'NN'), (':', ':')];angst gleichzeitig wut bauch , empö entschlossen : wer wissen , letzten neun monat charlott roch , seitdem ⁠-fall öffentlich gemacht henk geklagt - erzählt :;angst gleichzeitig wut bauch , empö entschlossen : wer wissen , letzten neun monate charlotte roche , seitdem ⁠-fall öffentlich gemacht henke geklagt - erzählt :
2019-02-22 10:14:09;True;;The problem with the #MeToo movement is that it allows anyone to make any accusation against any person from any period in time without any proof or due process and then asks the public to act like the accusation is automatically true.  This is not justice.  This is a lynching.;en;'MeToo'; 'Dr Boyce Watkins';Roma;;;;2010-03-27 23:15:49;Liv_ing_;29. Cancer survivor. Bi. AvPD. Sloth in love with ducks. Queen of Better Late Than Never. Law student. True Crime/Criminology addict. Versailles is my home.🌞;100736;False;1121;1532;456;0;english;The problem with the #MeToo movement is that it allows anyone to make any accusation against any person from any period in time without any proof or due process and then asks the public to act like the accusation is automatically true.  This is not justice.  This is a lynching.;the problem with the  movement is that it allows anyone to make any accusation against any person from any period in time without any proof or due process and then asks the public to act like the accusation is automatically true.  this is not justice.  this is a lynching.;problem movement allows anyone make accusation person period time without proof due process asks public act like accusation automatically true . justice . lynching . ;[('problem', 'NN'), ('movement', 'NN'), ('allows', 'VBZ'), ('anyone', 'NN'), ('make', 'NN'), ('accusation', 'NN'), ('person', 'NN'), ('period', 'NN'), ('time', 'NN'), ('without', 'IN'), ('proof', 'NN'), ('due', 'JJ'), ('process', 'NN'), ('asks', 'VBZ'), ('public', 'JJ'), ('act', 'NN'), ('like', 'IN'), ('accusation', 'NN'), ('automatically', 'RB'), ('true', 'JJ'), ('.', '.'), ('justice', 'NN'), ('.', '.'), ('lynching', 'NN'), ('.', '.')];problem movement allow anyon make accus person period time without proof due process ask public act like accus automat true . justic . lynch .;problem movement allow anyone make accusation person period time without proof due process ask public act like accusation automatically true . justice . lynching .
2019-02-22 10:13:50;True;;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";en;; 'Valkyrie Weather';;;;;2011-03-03 22:33:33;mkbtsecte;;26403;False;1615;849;1591;0;english;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";"my name is valkyrie weather, born kyle cohen, the oldest child and trans daughter of film producer/director rob cohen (the fast &amp; the furious, xxx, and the hurricane heist). when i was very young, rob used my body for his own sexual gratification.   ";"name valkyrie weather , born kyle cohen , oldest child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob used body sexual gratification . ";"[('name', 'NN'), ('valkyrie', 'NN'), ('weather', 'NN'), (',', ','), ('born', 'VBN'), ('kyle', 'NN'), ('cohen', 'NN'), (',', ','), ('oldest', 'JJS'), ('child', 'NN'), ('trans', 'NNS'), ('daughter', 'VBP'), ('film', 'NN'), ('producer/director', 'NN'), ('rob', 'NN'), ('cohen', 'NN'), ('(', '('), ('fast', 'JJ'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('furious', 'JJ'), (',', ','), ('xxx', 'NNP'), (',', ','), ('hurricane', 'NN'), ('heist', 'NN'), (')', ')'), ('.', '.'), ('young', 'JJ'), (',', ','), ('rob', 'VB'), ('used', 'VBN'), ('body', 'NN'), ('sexual', 'JJ'), ('gratification', 'NN'), ('.', '.')]";"name valkyri weather , born kyle cohen , oldest child tran daughter film producer/director rob cohen ( fast & amp ; furiou , xxx , hurrican heist ) . young , rob use bodi sexual gratif .";"name valkyrie weather , bear kyle cohen , old child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob use body sexual gratification ."
2019-02-22 10:13:37;False;"""If the most public face of MeTooSTEM can be fired for her support of targets of sexual harassment, none of us is safe."" #MeTooSTEM  #MeToo Scientists rally around Vanderbilt professor whose tenure bid appeared to hit roadblocks as Me Too activism grew https://t.co/4G47r96mw1";;en;'MeTooSTEM', 'MeToo'; ;Brooklyn, New York;;;;2012-01-17 19:00:30;mojubaolu;Professor of Political Science, African & Women's Studies, Brooklyn College, CUNY. Lover of Nigeria;24123;False;1051;386;0;3;english;"""If the most public face of MeTooSTEM can be fired for her support of targets of sexual harassment, none of us is safe."" #MeTooSTEM  #MeToo Scientists rally around Vanderbilt professor whose tenure bid appeared to hit roadblocks as Me Too activism grew https://t.co/4G47r96mw1";"""if the most public face of metoostem can be fired for her suppo of targets of sexual harassment, none of us is safe.""    scientists rally around vanderbilt professor whose tenure bid appeared to hit roadblocks as me too activism grew ";`` public face metoostem fired suppo targets sexual harassment , none us safe . '' scientists rally around vanderbilt professor whose tenure bid appeared hit roadblocks activism grew ;[('``', '``'), ('public', 'JJ'), ('face', 'NN'), ('metoostem', 'NN'), ('fired', 'VBD'), ('suppo', 'JJ'), ('targets', 'NNS'), ('sexual', 'JJ'), ('harassment', 'NN'), (',', ','), ('none', 'NN'), ('us', 'PRP'), ('safe', 'JJ'), ('.', '.'), ('``', '``'), ('scientists', 'NNS'), ('rally', 'VBP'), ('around', 'IN'), ('vanderbilt', 'NN'), ('professor', 'NN'), ('whose', 'WP$'), ('tenure', 'NN'), ('bid', 'NN'), ('appeared', 'VBD'), ('hit', 'NN'), ('roadblocks', 'NNS'), ('activism', 'NN'), ('grew', 'VBD')];`` public face metoostem fire suppo target sexual harass , none us safe . `` scientist ralli around vanderbilt professor whose tenur bid appear hit roadblock activ grew;`` public face metoostem fire suppo target sexual harassment , none u safe . `` scientist rally around vanderbilt professor whose tenure bid appear hit roadblock activism grow
2019-02-22 10:13:33;False;"@Pezjax Corey Feldman said, during the #MeToo event, he had ""irrefutable proof"" of MJ's innocence.";;en;'MeToo'; 'Pez Jax';Earth - Melbourne, Australia.;;;;2009-10-13 19:43:57;MardiShakti;"✨𝔻𝕖𝕤𝕥𝕚𝕟𝕪 ℂ𝕠𝕒𝕔𝕙✨ Wrong way; go back.✋ Author. Enlightened. Astrologer. Tantric Priestess.  ♍♌♐   Sans Temple.  🦋Om Shakti🦋   💜💋💜 👇FREE Download for chicks👇";6772;False;333;296;0;6;english;"@Pezjax Corey Feldman said, during the #MeToo event, he had ""irrefutable proof"" of MJ's innocence.";" corey feldman said, during the  event, he had ""irrefutable proof"" of mj's innocence.";corey feldman said , event , `` irrefutable proof '' mj 's innocence . ;"[('corey', 'NN'), ('feldman', 'NN'), ('said', 'VBD'), (',', ','), ('event', 'NN'), (',', ','), ('``', '``'), ('irrefutable', 'JJ'), ('proof', 'NN'), ('``', '``'), ('mj', 'NN'), (""'s"", 'POS'), ('innocence', 'NN'), ('.', '.')]";corey feldman said , event , `` irrefut proof `` mj 's innoc .;corey feldman say , event , `` irrefutable proof `` mj 's innocence .
2019-02-22 10:13:08;True;;A senior #police officer has accused #Uber of failing to report a #SexualAssault on a woman by one of its drivers, with the omission leading to a second assault on a different victim a few months later. #MeToo #FridayFeeling #UTAG #BreakingNews https://t.co/ohj2VScmD5 https://t.co/ksSxn8quEZ;en;'police', 'Uber', 'SexualAssault'; '#DDD';;;;;2011-04-27 21:55:59;briwen72;Surburban taxi driver since 1980 cfc headhunter.;3703;False;282;313;125;0;english;A senior #police officer has accused #Uber of failing to report a #SexualAssault on a woman by one of its drivers, with the omission leading to a second assault on a different victim a few months later. #MeToo #FridayFeeling #UTAG #BreakingNews https://t.co/ohj2VScmD5 https://t.co/ksSxn8quEZ;a senior  officer has accused  of failing to repo a  on a woman by one of its drivers, with the omission leading to a second assault on a different victim a few months later.      ;senior officer accused failing repo woman one drivers , omission leading second assault different victim months later . ;[('senior', 'JJ'), ('officer', 'NN'), ('accused', 'VBD'), ('failing', 'VBG'), ('repo', 'NN'), ('woman', 'NN'), ('one', 'CD'), ('drivers', 'NNS'), (',', ','), ('omission', 'NN'), ('leading', 'VBG'), ('second', 'JJ'), ('assault', 'NN'), ('different', 'JJ'), ('victim', 'NN'), ('months', 'NNS'), ('later', 'RB'), ('.', '.')];senior offic accus fail repo woman one driver , omiss lead second assault differ victim month later .;senior officer accuse fail repo woman one driver , omission lead second assault different victim month later .
2019-02-22 10:12:43;False;"5,000 sexual assault survivors from the most disadvantaged communities have been travelling India to tell their stories #metoo left out, 
via one of our contributors @ShaliniNair13 https://t.co/kMrb42B8Pl";;en;'metoo'; 'Shalini Nair';New York, NY;;;;2011-04-29 19:46:26;MediaProjectOrg;To cover the world, we cover religion.;6949;False;2269;1089;0;0;english;"5,000 sexual assault survivors from the most disadvantaged communities have been travelling India to tell their stories #metoo left out, 
via one of our contributors @ShaliniNair13 https://t.co/kMrb42B8Pl";"5,000 sexual assault survivors from the most disadvantaged communities have been travelling india to tell their stories  left out, 
via one of our contributors  ";5,000 sexual assault survivors disadvantaged communities travelling india tell stories left , via one contributors ;[('5,000', 'CD'), ('sexual', 'JJ'), ('assault', 'NN'), ('survivors', 'NNS'), ('disadvantaged', 'VBD'), ('communities', 'NNS'), ('travelling', 'VBG'), ('india', 'NN'), ('tell', 'NN'), ('stories', 'NNS'), ('left', 'VBD'), (',', ','), ('via', 'IN'), ('one', 'CD'), ('contributors', 'NNS')];5,000 sexual assault survivor disadvantag commun travel india tell stori left , via one contributor;5,000 sexual assault survivor disadvantage community travel india tell story leave , via one contributor
2019-02-22 10:12:13;True;;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";en;; 'Ian Madrigal - The Monopoly Man';Honolulu, HI;;;;2016-11-04 02:00:40;SandraDOKiller;Recycler. Reluctant superhero. Judging your grammar.;20300;False;169;478;5524;0;english;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";"now that billionaire child sex trafficker jeffrey epstein is back in the news, it seems like a good time to take a closer look at allegations that donald trump raped a 13-year-old girl at epstein's manhattan home in 1994.

trump is more than overdue for his   reckoning... ";billionaire child sex trafficker jeffrey epstein back news , seems like good time take closer look allegations donald trump raped 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ... ;"[('billionaire', 'NN'), ('child', 'NN'), ('sex', 'NN'), ('trafficker', 'NN'), ('jeffrey', 'NN'), ('epstein', 'VBP'), ('back', 'RB'), ('news', 'NN'), (',', ','), ('seems', 'VBZ'), ('like', 'IN'), ('good', 'JJ'), ('time', 'NN'), ('take', 'VB'), ('closer', 'JJR'), ('look', 'NN'), ('allegations', 'NNS'), ('donald', 'VBP'), ('trump', 'NN'), ('raped', 'VBD'), ('13-year-old', 'JJ'), ('girl', 'NN'), ('epstein', 'NN'), (""'s"", 'POS'), ('manhattan', 'JJ'), ('home', 'NN'), ('1994.', 'CD'), ('trump', 'NN'), ('overdue', 'JJ'), ('reckoning', 'NN'), ('...', ':')]";billionair child sex traffick jeffrey epstein back news , seem like good time take closer look alleg donald trump rape 13-year-old girl epstein 's manhattan home 1994. trump overdu reckon ...;billionaire child sex trafficker jeffrey epstein back news , seem like good time take close look allegation donald trump rap 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ...
2019-02-22 10:12:12;True;;"According to the Washington Free Beacon, Former Vice President Joe Biden is very hands-on kind of guy when taking selfies with women. How does the #MeToo movement feel about this gross display?? 

https://t.co/kr88iKyCrV";en;; 'Jim Ledbetter';New York;;;;2013-07-08 23:26:14;tsdavis05;My Family and Country come First, Follow and I Follow back, I support #ThinBlueLine @PresidentTrump #Patriot #MAGA #Trump2020  #Qanon  #WWG1WGA #WalkAway;13334;False;6093;6415;11;0;english;"According to the Washington Free Beacon, Former Vice President Joe Biden is very hands-on kind of guy when taking selfies with women. How does the #MeToo movement feel about this gross display?? 

https://t.co/kr88iKyCrV";"according to the washington free beacon, former vice president joe biden is very hands-on kind of guy when taking selfies with women. how does the  movement feel about this gross display?? 

";according washington free beacon , former vice president joe biden hands-on kind guy taking selfies women . movement feel gross display ? ? ;[('according', 'VBG'), ('washington', 'NN'), ('free', 'JJ'), ('beacon', 'NN'), (',', ','), ('former', 'JJ'), ('vice', 'NN'), ('president', 'NN'), ('joe', 'NN'), ('biden', 'VBD'), ('hands-on', 'JJ'), ('kind', 'NN'), ('guy', 'NN'), ('taking', 'VBG'), ('selfies', 'NNS'), ('women', 'NNS'), ('.', '.'), ('movement', 'NN'), ('feel', 'NN'), ('gross', 'JJ'), ('display', 'NN'), ('?', '.'), ('?', '.')];accord washington free beacon , former vice presid joe biden hands-on kind guy take selfi women . movement feel gross display ? ?;accord washington free beacon , former vice president joe biden hands-on kind guy take selfies woman . movement feel gross display ? ?
