created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-22 02:35:21;True;;"Do you agree with @POTUS @realDonaldTrump when he says ""100% Walls Work""???

Please vote and retweet to spread poll for a wider sampling thanks!! #Resist #MAGA #metoo #Trump #BorderSecurity #WednesdayWisdom #WednesdayMotivation 
EVERYONE WELCOME!!!";en;; 'PoliticsPolls' 'President Trump' 'Donald J. Trump';Waco, TEXAS;;;;2016-05-18 16:48:05;Monica4Trump;Conservative, Hispanic-AMERICAN,John 3:16,#JESUS,❤️GOD! #Military #NRA #TRUMP, Peace through Strength! #MAGA #BuildTheWall #DraintheSwamp #WalkAway #KAG2020;34519;False;31146;29532;535;0;english;"Do you agree with @POTUS @realDonaldTrump when he says ""100% Walls Work""???

Please vote and retweet to spread poll for a wider sampling thanks!! #Resist #MAGA #metoo #Trump #BorderSecurity #WednesdayWisdom #WednesdayMotivation 
EVERYONE WELCOME!!!";"do you agree with   when he says ""100% walls work""???

please vote and retweet to spread poll for a wider sampling thanks!!        
everyone welcome!!!";agree says `` 100 % walls work '' ? ? ? please vote retweet spread poll wider sampling thanks ! ! everyone welcome ! ! ! ;[('agree', 'NN'), ('says', 'VBZ'), ('``', '``'), ('100', 'CD'), ('%', 'NN'), ('walls', 'NNS'), ('work', 'VBP'), ('``', '``'), ('?', '.'), ('?', '.'), ('?', '.'), ('please', 'JJ'), ('vote', 'NN'), ('retweet', 'NN'), ('spread', 'NN'), ('poll', 'NN'), ('wider', 'NN'), ('sampling', 'VBG'), ('thanks', 'NNS'), ('!', '.'), ('!', '.'), ('everyone', 'NN'), ('welcome', 'JJ'), ('!', '.'), ('!', '.'), ('!', '.')];agre say `` 100 % wall work `` ? ? ? pleas vote retweet spread poll wider sampl thank ! ! everyon welcom ! ! !;agree say `` 100 % wall work `` ? ? ? please vote retweet spread poll wider sample thanks ! ! everyone welcome ! ! !
2019-02-22 02:35:17;False;HIROZY MIURA is the Ultimate #Japanese #handjob #Therapist . #metoo #fitness;;en;'Japanese', 'handjob', 'Therapist', 'metoo', 'fitness'; ;三軒茶屋;;;;2012-06-27 00:50:20;gumhimo_miura;Hirozi Miura. 快楽療法 #ゴムひも体操法 の超絶指導者。 人体構造運動力学 研究者。 #ヒモトレ 元祖考案者 #手技療法 #handjob #きゅうり愛好家 予約:08065606608;111953;False;718;2651;1;0;english;HIROZY MIURA is the Ultimate #Japanese #handjob #Therapist . #metoo #fitness;hirozy miura is the ultimate    .  ;hirozy miura ultimate . ;[('hirozy', 'NN'), ('miura', 'NN'), ('ultimate', 'NN'), ('.', '.')];hirozi miura ultim .;hirozy miura ultimate .
2019-02-22 02:35:13;True;;My mother witnessed one of the assaults when I was between two and two and a half years old, and has since confirmed what she saw. This fact has cost me more than I could ever convey here. Rob has also raped at least one other woman, in her sleep. #MeToo;en;; 'Valkyrie Weather';;;;;2012-12-07 05:07:46;merpheeeee;We can't all be cool. KSU 19. #BlackLivesMatter;65787;False;875;1440;134;0;english;My mother witnessed one of the assaults when I was between two and two and a half years old, and has since confirmed what she saw. This fact has cost me more than I could ever convey here. Rob has also raped at least one other woman, in her sleep. #MeToo;my mother witnessed one of the assaults when i was between two and two and a half years old, and has since confirmed what she saw. this fact has cost me more than i could ever convey here. rob has also raped at least one other woman, in her sleep. ;mother witnessed one assaults two two half years old , since confirmed saw . fact cost could ever convey . rob also raped least one woman , sleep . ;[('mother', 'NN'), ('witnessed', 'VBD'), ('one', 'CD'), ('assaults', 'NNS'), ('two', 'CD'), ('two', 'CD'), ('half', 'NN'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('since', 'IN'), ('confirmed', 'VBN'), ('saw', 'NN'), ('.', '.'), ('fact', 'NN'), ('cost', 'NN'), ('could', 'MD'), ('ever', 'RB'), ('convey', 'VB'), ('.', '.'), ('rob', 'NN'), ('also', 'RB'), ('raped', 'VBD'), ('least', 'JJS'), ('one', 'CD'), ('woman', 'NN'), (',', ','), ('sleep', 'NN'), ('.', '.')];mother wit one assault two two half year old , sinc confirm saw . fact cost could ever convey . rob also rape least one woman , sleep .;mother witness one assault two two half year old , since confirm saw . fact cost could ever convey . rob also rap least one woman , sleep .
2019-02-22 02:34:58;True;;"Police in Florida are looking for the vandal who painted ""#MeToo"" on the leg of the nurse in the ""Unconditional Surrender"" statue https://t.co/84VyOTeKXy https://t.co/wfjiiyxjMJ";en;'MeToo'; 'CNN';;;;;2010-11-11 18:57:08;thecandydealer;No.;68853;False;1845;196;703;0;english;"Police in Florida are looking for the vandal who painted ""#MeToo"" on the leg of the nurse in the ""Unconditional Surrender"" statue https://t.co/84VyOTeKXy https://t.co/wfjiiyxjMJ";"police in florida are looking for the vandal who painted "" on the leg of the nurse in the ""unconditional surrender"" statue  ";police florida looking vandal painted `` leg nurse `` unconditional surrender '' statue ;[('police', 'NNS'), ('florida', 'VBD'), ('looking', 'VBG'), ('vandal', 'NN'), ('painted', 'VBD'), ('``', '``'), ('leg', 'JJ'), ('nurse', 'NN'), ('``', '``'), ('unconditional', 'JJ'), ('surrender', 'NN'), ('``', '``'), ('statue', 'NN')];polic florida look vandal paint `` leg nurs `` uncondit surrend `` statu;police florida look vandal paint `` leg nurse `` unconditional surrender `` statue
2019-02-22 02:34:57;True;;"Read this thread on why we first believe survivors &amp; operate from an place of support &amp; Care first &amp; foremost in light of the #JussieSmollett case. #MeToo #BelieveSurvivors https://t.co/oLovLA1Dmj";en;; 'Sami Schalk';Earth;;;;2013-04-15 20:55:12;hollyonlakemich;Creative Hunter-Gatherer Bringing #Chicago To the World. #Art #Film #Performance #Music #Space Buy My Book: http://t.co/lX9a2uCB1p;43455;False;416;245;12;0;english;"Read this thread on why we first believe survivors &amp; operate from an place of support &amp; Care first &amp; foremost in light of the #JussieSmollett case. #MeToo #BelieveSurvivors https://t.co/oLovLA1Dmj";"read this thread on why we first believe survivors &amp; operate from an place of suppo &amp; care first &amp; foremost in light of the  case.   ";"read thread first believe survivors & amp ; operate place suppo & amp ; care first & amp ; foremost light case . ";"[('read', 'VB'), ('thread', 'NN'), ('first', 'RB'), ('believe', 'VB'), ('survivors', 'NNS'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('operate', 'JJ'), ('place', 'NN'), ('suppo', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('care', 'NN'), ('first', 'RB'), ('&', 'CC'), ('amp', 'RB'), (';', ':'), ('foremost', 'VB'), ('light', 'JJ'), ('case', 'NN'), ('.', '.')]";"read thread first believ survivor & amp ; oper place suppo & amp ; care first & amp ; foremost light case .";"read thread first believe survivor & amp ; operate place suppo & amp ; care first & amp ; foremost light case ."
2019-02-22 02:34:53;False;"@emrazz We women hate to mention it, too; it wasn't 'til the #MeToo movement that a LOT of us finally came forward and talked about our sexual assaults and rapes.😟";;en;'MeToo'; 'feminist next door';Newport, NH;;;;2018-10-30 16:35:37;AJMatthewsEsq;Feminist, lawyer, activist, reader, ex-Catholic, Independent.;2081;False;162;451;1;16;english;"@emrazz We women hate to mention it, too; it wasn't 'til the #MeToo movement that a LOT of us finally came forward and talked about our sexual assaults and rapes.😟";" we women hate to mention it, too; it wasn't 'til the  movement that a lot of us finally came forward and talked about our sexual assaults and rapes.😟";"women hate mention , ; n't 'til movement lot us finally came forward talked sexual assaults rapes.😟 ";"[('women', 'NNS'), ('hate', 'VBP'), ('mention', 'NN'), (',', ','), (';', ':'), (""n't"", 'RB'), (""'til"", 'CD'), ('movement', 'NN'), ('lot', 'NN'), ('us', 'PRP'), ('finally', 'RB'), ('came', 'VBD'), ('forward', 'RB'), ('talked', 'VBN'), ('sexual', 'JJ'), ('assaults', 'NNS'), ('rapes.😟', 'VBP')]";"women hate mention , ; n't 'til movement lot us final came forward talk sexual assault rapes.😟";"woman hate mention , ; n't 'til movement lot u finally come forward talk sexual assault rapes.😟"
2019-02-22 02:34:45;False;@kelliekelly23 @MichaelTiyce #MeToo how long do i have to wait for a response from Shorten Labor Party? #auspol #LaborFail #DavidHanna https://t.co/Q5OXPP6OiT;;en;'MeToo', 'auspol', 'LaborFail', 'DavidHanna'; '🎀кєℓℓιє🎀Sydney Girl🎀' 'Michael Tiyce';;;;;2017-09-17 23:09:50;BK6785;;16721;False;493;514;2;2;english;@kelliekelly23 @MichaelTiyce #MeToo how long do i have to wait for a response from Shorten Labor Party? #auspol #LaborFail #DavidHanna https://t.co/Q5OXPP6OiT;   how long do i have to wait for a response from shoen labor pay?    ;long wait response shoen labor pay ? ;[('long', 'RB'), ('wait', 'JJ'), ('response', 'NN'), ('shoen', 'NN'), ('labor', 'NN'), ('pay', 'NN'), ('?', '.')];long wait respons shoen labor pay ?;long wait response shoen labor pay ?
2019-02-22 02:34:43;True;;One of the cruel ironies of the #JussieSmollett situation is that, after 18 months of folks attempting to discredit the #MeToo and #TimesUp movements due to fears of women making false accusations, the most high-profile false accusation (apparently) has come from a man.;en;'JussieSmollett'; 'Scott Mendelson';;;;;2018-12-12 02:23:55;ThisIsntJon2270;You know, we went to Ikea, I bought a bed, I put the bed together myself.;4368;False;136;402;23;0;english;One of the cruel ironies of the #JussieSmollett situation is that, after 18 months of folks attempting to discredit the #MeToo and #TimesUp movements due to fears of women making false accusations, the most high-profile false accusation (apparently) has come from a man.;one of the cruel ironies of the  situation is that, after 18 months of folks attempting to discredit the  and  movements due to fears of women making false accusations, the most high-profile false accusation (apparently) has come from a man.;one cruel ironies situation , 18 months folks attempting discredit movements due fears women making false accusations , high-profile false accusation ( apparently ) come man . ;[('one', 'CD'), ('cruel', 'NN'), ('ironies', 'NNS'), ('situation', 'NN'), (',', ','), ('18', 'CD'), ('months', 'NNS'), ('folks', 'NNS'), ('attempting', 'VBG'), ('discredit', 'NN'), ('movements', 'NNS'), ('due', 'JJ'), ('fears', 'NNS'), ('women', 'NNS'), ('making', 'VBG'), ('false', 'JJ'), ('accusations', 'NNS'), (',', ','), ('high-profile', 'JJ'), ('false', 'JJ'), ('accusation', 'NN'), ('(', '('), ('apparently', 'RB'), (')', ')'), ('come', 'VBP'), ('man', 'NN'), ('.', '.')];one cruel ironi situat , 18 month folk attempt discredit movement due fear women make fals accus , high-profil fals accus ( appar ) come man .;one cruel irony situation , 18 month folk attempt discredit movement due fear woman make false accusation , high-profile false accusation ( apparently ) come man .
2019-02-22 02:34:42;True;;"#Fairfax Accuser DOCTOR #VanessaTyson Calls Out #VA General Assembly For Failure To Act https://t.co/IEJK3IcdVe 
THIS is REPREHENSIBLE...WHAT happened to #BelieveWomen &amp; #Metoo?? These women should be HEARD!";en;'Fairfax', 'VanessaTyson', 'VA'; '🇺🇸🔥Lady De’Plorable🔥🇺🇸';United States;;;;2017-05-23 20:22:22;f09047075;;30899;False;458;1297;203;0;english;"#Fairfax Accuser DOCTOR #VanessaTyson Calls Out #VA General Assembly For Failure To Act https://t.co/IEJK3IcdVe 
THIS is REPREHENSIBLE...WHAT happened to #BelieveWomen &amp; #Metoo?? These women should be HEARD!";" accuser doctor  calls out  general assembly for failure to act  
this is reprehensible...what happened to  &amp;  these women should be heard!";"accuser doctor calls general assembly failure act reprehensible ... happened & amp ; women heard ! ";"[('accuser', 'NN'), ('doctor', 'NN'), ('calls', 'VBZ'), ('general', 'JJ'), ('assembly', 'RB'), ('failure', 'NN'), ('act', 'NN'), ('reprehensible', 'JJ'), ('...', ':'), ('happened', 'VBD'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('women', 'NNS'), ('heard', 'VBP'), ('!', '.')]";"accus doctor call gener assembl failur act reprehens ... happen & amp ; women heard !";"accuser doctor call general assembly failure act reprehensible ... happen & amp ; woman hear !"
2019-02-22 02:34:23;True;;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";en;; 'Valkyrie Weather';;;;;2012-12-07 05:07:46;merpheeeee;We can't all be cool. KSU 19. #BlackLivesMatter;65787;False;875;1440;1591;0;english;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";"my name is valkyrie weather, born kyle cohen, the oldest child and trans daughter of film producer/director rob cohen (the fast &amp; the furious, xxx, and the hurricane heist). when i was very young, rob used my body for his own sexual gratification.   ";"name valkyrie weather , born kyle cohen , oldest child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob used body sexual gratification . ";"[('name', 'NN'), ('valkyrie', 'NN'), ('weather', 'NN'), (',', ','), ('born', 'VBN'), ('kyle', 'NN'), ('cohen', 'NN'), (',', ','), ('oldest', 'JJS'), ('child', 'NN'), ('trans', 'NNS'), ('daughter', 'VBP'), ('film', 'NN'), ('producer/director', 'NN'), ('rob', 'NN'), ('cohen', 'NN'), ('(', '('), ('fast', 'JJ'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('furious', 'JJ'), (',', ','), ('xxx', 'NNP'), (',', ','), ('hurricane', 'NN'), ('heist', 'NN'), (')', ')'), ('.', '.'), ('young', 'JJ'), (',', ','), ('rob', 'VB'), ('used', 'VBN'), ('body', 'NN'), ('sexual', 'JJ'), ('gratification', 'NN'), ('.', '.')]";"name valkyri weather , born kyle cohen , oldest child tran daughter film producer/director rob cohen ( fast & amp ; furiou , xxx , hurrican heist ) . young , rob use bodi sexual gratif .";"name valkyrie weather , bear kyle cohen , old child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob use body sexual gratification ."
