created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-22 05:35:55;True;;"#FirstThem
@FirstThemFirst

LIVE LOOK AT #METOO 

YOU CAN SMELL THE TOXICITY  FROM THE STREET! https://t.co/OFc9e0QHRo";en;'FirstThem', 'METOO'; '#FirstThem' '#FirstThem';AL,,ATL,LA,FL,MS;;;;2013-07-31 05:44:59;Mw44E;CEO of Sweet Shop Entertainment music producer,video film director,please go to my YouTube channel and share my videos than you 251-644-2887;2729;False;1064;1055;37;0;english;"#FirstThem
@FirstThemFirst

LIVE LOOK AT #METOO 

YOU CAN SMELL THE TOXICITY  FROM THE STREET! https://t.co/OFc9e0QHRo";"irstthem
irstthemfirst

live look at  

you can smell the toxicity  from the street! ";irstthem irstthemfirst live look smell toxicity street ! ;[('irstthem', 'JJ'), ('irstthemfirst', 'RB'), ('live', 'JJ'), ('look', 'NN'), ('smell', 'VBP'), ('toxicity', 'NN'), ('street', 'NN'), ('!', '.')];irstthem irstthemfirst live look smell toxic street !;irstthem irstthemfirst live look smell toxicity street !
2019-02-22 05:35:34;True;;In the post-#metoo moment It amazes me how we still uncritically celebrate prominent male activists who are misogynists. This is true for South Africa and true for the rest of the world.… https://t.co/Qz6vTuNjWx;en;'metoo'; 'Greer Valley';Maseru, Lesotho;;;;2008-10-11 12:15:01;nemesisinc;Writer. The end.;52838;False;2281;1274;1;0;english;In the post-#metoo moment It amazes me how we still uncritically celebrate prominent male activists who are misogynists. This is true for South Africa and true for the rest of the world.… https://t.co/Qz6vTuNjWx;in the post- moment it amazes me how we still uncritically celebrate prominent male activists who are misogynists. this is true for south africa and true for the rest of the world.… ;post- moment amazes still uncritically celebrate prominent male activists misogynists . true south africa true rest world.… ;[('post-', 'JJ'), ('moment', 'NN'), ('amazes', 'NNS'), ('still', 'RB'), ('uncritically', 'RB'), ('celebrate', 'JJ'), ('prominent', 'JJ'), ('male', 'NN'), ('activists', 'NNS'), ('misogynists', 'NNS'), ('.', '.'), ('true', 'JJ'), ('south', 'JJ'), ('africa', 'NN'), ('true', 'JJ'), ('rest', 'NN'), ('world.…', 'NN')];post- moment amaz still uncrit celebr promin male activist misogynist . true south africa true rest world.…;post- moment amazes still uncritically celebrate prominent male activist misogynist . true south africa true rest world.…
2019-02-22 05:35:34;True;;"After Amanda Seales Accused Him of Sexually Harassing Her Over The Phone, Ex-NFL &amp; Neurosurgeon Myron Rolle Goes to IG to Say She's Trying to #MeToo Him Because He Didn't Want to Be Her Man or Meet Her in Person (Video-IG Post) https://t.co/QmSdBaMHI5 https://t.co/uTnGD1dfjR";en;; 'Robert Littal';Paterson, NJ;;;;2014-01-03 01:50:47;big_deen75;“Attack this day with an enthusiasm unknown to mankind.”;34594;False;399;1583;706;0;english;"After Amanda Seales Accused Him of Sexually Harassing Her Over The Phone, Ex-NFL &amp; Neurosurgeon Myron Rolle Goes to IG to Say She's Trying to #MeToo Him Because He Didn't Want to Be Her Man or Meet Her in Person (Video-IG Post) https://t.co/QmSdBaMHI5 https://t.co/uTnGD1dfjR";"after amanda seales accused him of sexually harassing her over the phone, ex-nfl &amp; neurosurgeon myron rolle goes to ig to say she's trying to  him because he didn't want to be her man or meet her in person (video-ig post)  ";"amanda seales accused sexually harassing phone , ex-nfl & amp ; neurosurgeon myron rolle goes ig say 's trying n't want man meet person ( video-ig post ) ";"[('amanda', 'NN'), ('seales', 'NNS'), ('accused', 'VBN'), ('sexually', 'RB'), ('harassing', 'VBG'), ('phone', 'NN'), (',', ','), ('ex-nfl', 'JJ'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('neurosurgeon', 'CC'), ('myron', 'VB'), ('rolle', 'NN'), ('goes', 'VBZ'), ('ig', 'NNS'), ('say', 'VBP'), (""'s"", 'POS'), ('trying', 'VBG'), (""n't"", 'RB'), ('want', 'VB'), ('man', 'NN'), ('meet', 'VB'), ('person', 'NN'), ('(', '('), ('video-ig', 'JJ'), ('post', 'NN'), (')', ')')]";"amanda seal accus sexual harass phone , ex-nfl & amp ; neurosurgeon myron roll goe ig say 's tri n't want man meet person ( video-ig post )";"amanda seales accuse sexually harass phone , ex-nfl & amp ; neurosurgeon myron rolle go ig say 's try n't want man meet person ( video-ig post )"
2019-02-22 05:35:11;False;@iamstephbeatz i’m so excited, that ep is gonna be so important and i’m so proud and happy that you get to direct it. #Brooklyn99 #metoo;;en;'Brooklyn99', 'metoo'; 'Stephanie Beatriz';;;;;2017-01-06 17:52:53;jeremybearimys;fork benches, get good place points. | fan account.;5115;False;1179;140;0;0;english;@iamstephbeatz i’m so excited, that ep is gonna be so important and i’m so proud and happy that you get to direct it. #Brooklyn99 #metoo; i’m so excited, that ep is gonna be so impoant and i’m so proud and happy that you get to direct it.  ;’ excited , ep gon na impoant ’ proud happy get direct . ;[('’', 'NN'), ('excited', 'VBD'), (',', ','), ('ep', 'FW'), ('gon', 'FW'), ('na', 'TO'), ('impoant', 'VB'), ('’', 'JJ'), ('proud', 'NN'), ('happy', 'JJ'), ('get', 'NN'), ('direct', 'JJ'), ('.', '.')];’ excit , ep gon na impoant ’ proud happi get direct .;’ excite , ep gon na impoant ’ proud happy get direct .
2019-02-22 05:35:09;False;Actually, I’m loving this as a male who has never forced himself upon anyone. The perfect storm. #MeToo and Epstein? Golden. https://t.co/sCf93yvqT0;;en;'MeToo'; ;United States;;;;2015-11-01 02:02:25;PNC16basses;;75538;False;1846;2370;0;1;english;Actually, I’m loving this as a male who has never forced himself upon anyone. The perfect storm. #MeToo and Epstein? Golden. https://t.co/sCf93yvqT0;actually, i’m loving this as a male who has never forced himself upon anyone. the perfect storm.  and epstein? golden. ;actually , ’ loving male never forced upon anyone . perfect storm . epstein ? golden . ;[('actually', 'RB'), (',', ','), ('’', 'JJ'), ('loving', 'VBG'), ('male', 'NN'), ('never', 'RB'), ('forced', 'VBN'), ('upon', 'IN'), ('anyone', 'NN'), ('.', '.'), ('perfect', 'JJ'), ('storm', 'NN'), ('.', '.'), ('epstein', 'VB'), ('?', '.'), ('golden', 'JJ'), ('.', '.')];actual , ’ love male never forc upon anyon . perfect storm . epstein ? golden .;actually , ’ love male never force upon anyone . perfect storm . epstein ? golden .
2019-02-22 05:35:04;True;;Through therapy and support from loved ones, I no longer feel that I owe this man any loyalty. And thanks to the #metoo movement, I have found the will to speak out. While Rob will in all likelihood escape criminal justice, I demand that my story be heard.;en;; 'Valkyrie Weather';Barron, Wisconsin;;;;2012-01-17 03:21:29;JosiahWampfler;Critic, Filmmaker & Wisconsinite. I run a movie podcast with my brothers (The Cinema Bros Podcast).;2730;False;87;250;166;0;english;Through therapy and support from loved ones, I no longer feel that I owe this man any loyalty. And thanks to the #metoo movement, I have found the will to speak out. While Rob will in all likelihood escape criminal justice, I demand that my story be heard.;through therapy and suppo from loved ones, i no longer feel that i owe this man any loyalty. and thanks to the  movement, i have found the will to speak out. while rob will in all likelihood escape criminal justice, i demand that my story be heard.;therapy suppo loved ones , longer feel owe man loyalty . thanks movement , found speak . rob likelihood escape criminal justice , demand story heard . ;[('therapy', 'NN'), ('suppo', 'NN'), ('loved', 'VBD'), ('ones', 'NNS'), (',', ','), ('longer', 'JJR'), ('feel', 'VB'), ('owe', 'JJ'), ('man', 'NN'), ('loyalty', 'NN'), ('.', '.'), ('thanks', 'NNS'), ('movement', 'NN'), (',', ','), ('found', 'VBN'), ('speak', 'NN'), ('.', '.'), ('rob', 'VB'), ('likelihood', 'JJ'), ('escape', 'NN'), ('criminal', 'JJ'), ('justice', 'NN'), (',', ','), ('demand', 'NN'), ('story', 'NN'), ('heard', 'NN'), ('.', '.')];therapi suppo love one , longer feel owe man loyalti . thank movement , found speak . rob likelihood escap crimin justic , demand stori heard .;therapy suppo love one , long feel owe man loyalty . thanks movement , find speak . rob likelihood escape criminal justice , demand story heard .
2019-02-22 05:34:49;True;;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";en;; 'Valkyrie Weather';;;;;2013-02-21 03:20:07;stick_hero;Creatures of consciousness need to do more than survive.  That said, I am not a creature of consciousness.;60;False;4;22;1591;0;english;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";"my name is valkyrie weather, born kyle cohen, the oldest child and trans daughter of film producer/director rob cohen (the fast &amp; the furious, xxx, and the hurricane heist). when i was very young, rob used my body for his own sexual gratification.   ";"name valkyrie weather , born kyle cohen , oldest child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob used body sexual gratification . ";"[('name', 'NN'), ('valkyrie', 'NN'), ('weather', 'NN'), (',', ','), ('born', 'VBN'), ('kyle', 'NN'), ('cohen', 'NN'), (',', ','), ('oldest', 'JJS'), ('child', 'NN'), ('trans', 'NNS'), ('daughter', 'VBP'), ('film', 'NN'), ('producer/director', 'NN'), ('rob', 'NN'), ('cohen', 'NN'), ('(', '('), ('fast', 'JJ'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('furious', 'JJ'), (',', ','), ('xxx', 'NNP'), (',', ','), ('hurricane', 'NN'), ('heist', 'NN'), (')', ')'), ('.', '.'), ('young', 'JJ'), (',', ','), ('rob', 'VB'), ('used', 'VBN'), ('body', 'NN'), ('sexual', 'JJ'), ('gratification', 'NN'), ('.', '.')]";"name valkyri weather , born kyle cohen , oldest child tran daughter film producer/director rob cohen ( fast & amp ; furiou , xxx , hurrican heist ) . young , rob use bodi sexual gratif .";"name valkyrie weather , bear kyle cohen , old child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob use body sexual gratification ."
2019-02-22 05:34:47;True;;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";en;; 'Ian Madrigal - The Monopoly Man';United States;;;;2011-05-14 19:59:05;gop_liars;;32222;False;325;203;5524;0;english;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";"now that billionaire child sex trafficker jeffrey epstein is back in the news, it seems like a good time to take a closer look at allegations that donald trump raped a 13-year-old girl at epstein's manhattan home in 1994.

trump is more than overdue for his   reckoning... ";billionaire child sex trafficker jeffrey epstein back news , seems like good time take closer look allegations donald trump raped 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ... ;"[('billionaire', 'NN'), ('child', 'NN'), ('sex', 'NN'), ('trafficker', 'NN'), ('jeffrey', 'NN'), ('epstein', 'VBP'), ('back', 'RB'), ('news', 'NN'), (',', ','), ('seems', 'VBZ'), ('like', 'IN'), ('good', 'JJ'), ('time', 'NN'), ('take', 'VB'), ('closer', 'JJR'), ('look', 'NN'), ('allegations', 'NNS'), ('donald', 'VBP'), ('trump', 'NN'), ('raped', 'VBD'), ('13-year-old', 'JJ'), ('girl', 'NN'), ('epstein', 'NN'), (""'s"", 'POS'), ('manhattan', 'JJ'), ('home', 'NN'), ('1994.', 'CD'), ('trump', 'NN'), ('overdue', 'JJ'), ('reckoning', 'NN'), ('...', ':')]";billionair child sex traffick jeffrey epstein back news , seem like good time take closer look alleg donald trump rape 13-year-old girl epstein 's manhattan home 1994. trump overdu reckon ...;billionaire child sex trafficker jeffrey epstein back news , seem like good time take close look allegation donald trump rap 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ...
2019-02-22 05:34:38;True;;Over 5,000 #sexualassault survivors reach Delhi after a 65-day Garima Yatra to break the silence and end the stigma. Many are from SC/ST communities from villages and small towns whose stories couldn't be heard in India’s #MeToo movement. https://t.co/uCucGGqQiH  @indiametoo;en;'sexualassault'; 'Avantika Mehta';;;;;2012-02-23 10:29:52;shreya7376;;96806;False;244;93;30;0;english;Over 5,000 #sexualassault survivors reach Delhi after a 65-day Garima Yatra to break the silence and end the stigma. Many are from SC/ST communities from villages and small towns whose stories couldn't be heard in India’s #MeToo movement. https://t.co/uCucGGqQiH  @indiametoo;over 5,000  survivors reach delhi after a 65-day garima yatra to break the silence and end the stigma. many are from sc/st communities from villages and small towns whose stories couldn't be heard in india’s  movement.   ;5,000 survivors reach delhi 65-day garima yatra break silence end stigma . many sc/st communities villages small towns whose stories could n't heard india ’ movement . ;"[('5,000', 'CD'), ('survivors', 'NNS'), ('reach', 'VBP'), ('delhi', 'JJ'), ('65-day', 'JJ'), ('garima', 'NN'), ('yatra', 'JJ'), ('break', 'NN'), ('silence', 'NN'), ('end', 'NN'), ('stigma', 'NN'), ('.', '.'), ('many', 'JJ'), ('sc/st', 'JJ'), ('communities', 'NNS'), ('villages', 'VBZ'), ('small', 'JJ'), ('towns', 'NNS'), ('whose', 'WP$'), ('stories', 'NNS'), ('could', 'MD'), (""n't"", 'RB'), ('heard', 'VB'), ('india', 'VB'), ('’', 'JJ'), ('movement', 'NN'), ('.', '.')]";5,000 survivor reach delhi 65-day garima yatra break silenc end stigma . mani sc/st commun villag small town whose stori could n't heard india ’ movement .;5,000 survivor reach delhi 65-day garima yatra break silence end stigma . many sc/st community villages small town whose story could n't hear india ’ movement .
2019-02-22 05:34:34;True;;"Have a beautiful nice day @iHrithik 
#hrithikroshan #hrithik #bollywood #hrithikvstiger #super30 

@sussannekroshan @bilbao_ines 
#PriyaPrakashVarrier #AbhishekBachchan #VarunDhawan #KapilSharmaShow #KapilSharma #AkshayKumar #ZoyaAkhtar #MeToo #MotherLanguageDay #MakeInIndia https://t.co/8eUJyU9rjU";en;'hrithikroshan', 'hrithik', 'bollywood', 'hrithikvstiger', 'super30'; 'Hrithik means from the heart' 'Hrithik Roshan' 'Sussanne Khan';United States;;;;2015-08-15 22:28:09;samanthaJ1981;fun loveing careing person wanna talk just let me know and all bulling needs to stop it just hurts every one bruno mars hooligan senc 2011;48361;False;616;288;5;0;english;"Have a beautiful nice day @iHrithik 
#hrithikroshan #hrithik #bollywood #hrithikvstiger #super30 

@sussannekroshan @bilbao_ines 
#PriyaPrakashVarrier #AbhishekBachchan #VarunDhawan #KapilSharmaShow #KapilSharma #AkshayKumar #ZoyaAkhtar #MeToo #MotherLanguageDay #MakeInIndia https://t.co/8eUJyU9rjU";"have a beautiful nice day  
     

  
          ";beautiful nice day ;[('beautiful', 'JJ'), ('nice', 'JJ'), ('day', 'NN')];beauti nice day;beautiful nice day
