created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-23 07:43:13;True;;#MeToo Nigerian version is about to be full blown . from what is about to go down. i will ADVICE if you raped any girl before , just come out and apologize now.;en;'MeToo'; 'Deacon ‘Dolapo';Comment Section Ave, Twitter. ;;;;2012-01-10 09:52:25;Platterofdough;"Story teller. 
Chef de cuisine. 
Artist.














'Ogni pittore dipinge se stesso'";13768;False;459;340;265;0;english;#MeToo Nigerian version is about to be full blown . from what is about to go down. i will ADVICE if you raped any girl before , just come out and apologize now.; nigerian version is about to be full blown . from what is about to go down. i will advice if you raped any girl before , just come out and apologize now.;nigerian version full blown . go . advice raped girl , come apologize . ;[('nigerian', 'JJ'), ('version', 'NN'), ('full', 'JJ'), ('blown', 'NN'), ('.', '.'), ('go', 'VB'), ('.', '.'), ('advice', 'NN'), ('raped', 'VBD'), ('girl', 'NN'), (',', ','), ('come', 'VB'), ('apologize', 'NN'), ('.', '.')];nigerian version full blown . go . advic rape girl , come apolog .;nigerian version full blown . go . advice rap girl , come apologize .
2019-02-23 07:43:11;False;"@zainabsikander @rohit87n If #metoo holds any gravity. I mean a person is very much criminal evn if he violated the female in the past. 
India has her own #MeToo moment. 
Forget guilt.There is not even an acknowledgement.
Whole of India shouldve been a terrorist country by your logic.
Few will get this.";;en;'metoo', 'MeToo'; 'Zainab Sikander' 'Rohit Nair';Diskoland;;;;2015-04-20 05:18:43;soulwolf87;"Brutally insightful, disturbingly honest. Objective and neutral. 
Part nerd, part rave.
Helicopter Pilot,
a DJ and
a Perfumist rolled into one!";11703;False;475;2974;0;0;english;"@zainabsikander @rohit87n If #metoo holds any gravity. I mean a person is very much criminal evn if he violated the female in the past. 
India has her own #MeToo moment. 
Forget guilt.There is not even an acknowledgement.
Whole of India shouldve been a terrorist country by your logic.
Few will get this.";"  if  holds any gravity. i mean a person is very much criminal evn if he violated the female in the past. 
india has her own  moment. 
forget guilt.there is not even an acknowledgement.
whole of india shouldve been a terrorist country by your logic.
few will get this.";holds gravity . mean person much criminal evn violated female past . india moment . forget guilt.there even acknowledgement . whole india shouldve terrorist country logic . get . ;[('holds', 'VBZ'), ('gravity', 'NN'), ('.', '.'), ('mean', 'VB'), ('person', 'NN'), ('much', 'JJ'), ('criminal', 'JJ'), ('evn', 'NN'), ('violated', 'VBD'), ('female', 'JJ'), ('past', 'NN'), ('.', '.'), ('india', 'JJ'), ('moment', 'NN'), ('.', '.'), ('forget', 'VB'), ('guilt.there', 'RB'), ('even', 'RB'), ('acknowledgement', 'JJ'), ('.', '.'), ('whole', 'JJ'), ('india', 'NN'), ('shouldve', 'JJ'), ('terrorist', 'JJ'), ('country', 'NN'), ('logic', 'NN'), ('.', '.'), ('get', 'NN'), ('.', '.')];hold graviti . mean person much crimin evn violat femal past . india moment . forget guilt.ther even acknowledg . whole india shouldv terrorist countri logic . get .;hold gravity . mean person much criminal evn violate female past . india moment . forget guilt.there even acknowledgement . whole india shouldve terrorist country logic . get .
2019-02-23 07:43:05;False;@carterforva @jlhthe3rd @haley_s_ @bluevirginia @delegateaird Everyone thinks contrarian @carterfotVA is cool because he curses ans sides with Republicans. Let’s see how cool it is in November. #metoo;;en;'metoo'; 'Lee J. Carter' 'Jasper Hendricks III' 'Haley Springer' 'Blue Virginia' 'Lashrecse Aird';Virginia ;;;;2015-08-06 18:41:53;WomenFirstVA;Women First Virginia;1203;False;85;152;0;2;english;@carterforva @jlhthe3rd @haley_s_ @bluevirginia @delegateaird Everyone thinks contrarian @carterfotVA is cool because he curses ans sides with Republicans. Let’s see how cool it is in November. #metoo;     everyone thinks contrarian  is cool because he curses ans sides with republicans. let’s see how cool it is in november. ;everyone thinks contrarian cool curses ans sides republicans . let ’ see cool november . ;[('everyone', 'NN'), ('thinks', 'VBZ'), ('contrarian', 'JJ'), ('cool', 'NN'), ('curses', 'NNS'), ('ans', 'VBZ'), ('sides', 'NNS'), ('republicans', 'NNS'), ('.', '.'), ('let', 'VB'), ('’', 'NNP'), ('see', 'VB'), ('cool', 'JJ'), ('november', 'NNS'), ('.', '.')];everyon think contrarian cool curs an side republican . let ’ see cool novemb .;everyone think contrarian cool curse ans side republican . let ’ see cool november .
2019-02-23 07:42:16;True;;"Kids see 🍊💩🤡 bully and think they can too.
Republicans see him lie and think they can too.
Grown men see him assault women with no consequence and think they can too.
If what Trump is doing to America doesn't disgust you, nothing will.
#MeToo #TimesUp
https://t.co/ENSkq1ig3T";en;; 'The Daily Edge';;;;;2011-12-27 04:58:48;deboonz;;17299;False;656;1340;158;0;english;"Kids see 🍊💩🤡 bully and think they can too.
Republicans see him lie and think they can too.
Grown men see him assault women with no consequence and think they can too.
If what Trump is doing to America doesn't disgust you, nothing will.
#MeToo #TimesUp
https://t.co/ENSkq1ig3T";"kids see 🍊💩🤡 bully and think they can too.
republicans see him lie and think they can too.
grown men see him assault women with no consequence and think they can too.
if what trump is doing to america doesn't disgust you, nothing will.
 
";kids see 🍊💩🤡 bully think . republicans see lie think . grown men see assault women consequence think . trump america n't disgust , nothing . ;"[('kids', 'NNS'), ('see', 'VBP'), ('🍊💩🤡', 'JJ'), ('bully', 'RB'), ('think', 'VBP'), ('.', '.'), ('republicans', 'NNS'), ('see', 'VBP'), ('lie', 'JJ'), ('think', 'VBP'), ('.', '.'), ('grown', 'JJ'), ('men', 'NNS'), ('see', 'VBP'), ('assault', 'JJ'), ('women', 'NNS'), ('consequence', 'NN'), ('think', 'VBP'), ('.', '.'), ('trump', 'NN'), ('america', 'VBP'), (""n't"", 'RB'), ('disgust', 'JJ'), (',', ','), ('nothing', 'NN'), ('.', '.')]";kid see 🍊💩🤡 bulli think . republican see lie think . grown men see assault women consequ think . trump america n't disgust , noth .;kid see 🍊💩🤡 bully think . republican see lie think . grown men see assault woman consequence think . trump america n't disgust , nothing .
2019-02-23 07:42:08;False;"@Ryanscott_1 @DiogenesDeems @FSketchy @TeddyCatnip @BeyondFables @RentingMyths @jasjr7273 @BuzzFeedNews @Zhirji28 Women believe other women because the vast majority of us have first hand experience being attacked and abused by men. It's the easiest thing in the world to believe.
#MeToo";;en;'MeToo'; 'Ryan Scott' 'Diogenes Of Sinope' 'Теми T' 'Ted' '🌹エマ🌹' 'Net of Interthings' 'joseph anthony' 'BuzzFeed News' 'Zahra Hirji';;;;;2010-04-23 21:32:09;MidSentryModern;"""...we mutually pledge to each other our Lives, our Fortunes, and our sacred Honor."" 
- Declaration of Independence";79930;False;1175;5002;1;0;english;"@Ryanscott_1 @DiogenesDeems @FSketchy @TeddyCatnip @BeyondFables @RentingMyths @jasjr7273 @BuzzFeedNews @Zhirji28 Women believe other women because the vast majority of us have first hand experience being attacked and abused by men. It's the easiest thing in the world to believe.
#MeToo";"         women believe other women because the vast majority of us have first hand experience being attacked and abused by men. it's the easiest thing in the world to believe.
";women believe women vast majority us first hand experience attacked abused men . 's easiest thing world believe . ;"[('women', 'NNS'), ('believe', 'VBP'), ('women', 'NNS'), ('vast', 'JJ'), ('majority', 'NN'), ('us', 'PRP'), ('first', 'JJ'), ('hand', 'NN'), ('experience', 'NN'), ('attacked', 'VBD'), ('abused', 'JJ'), ('men', 'NNS'), ('.', '.'), (""'s"", 'POS'), ('easiest', 'JJS'), ('thing', 'NN'), ('world', 'NN'), ('believe', 'VBP'), ('.', '.')]";women believ women vast major us first hand experi attack abus men . 's easiest thing world believ .;woman believe woman vast majority u first hand experience attack abused men . 's easy thing world believe .
2019-02-23 07:42:06;True;;Today is Kashmiri Women's Resistance Day, when we remember the amazingly courageous women of Kunan Poshpora who have been battling since Feb 23 1991 for justice against mass rape. #thread #MeToo https://t.co/BYn9164lVi;en;; 'Kavita Krishnan';;;;;2010-06-14 15:25:48;shahiedchouhan;;515;False;30;103;310;0;english;Today is Kashmiri Women's Resistance Day, when we remember the amazingly courageous women of Kunan Poshpora who have been battling since Feb 23 1991 for justice against mass rape. #thread #MeToo https://t.co/BYn9164lVi;today is kashmiri women's resistance day, when we remember the amazingly courageous women of kunan poshpora who have been battling since feb 23 1991 for justice against mass rape.   ;today kashmiri women 's resistance day , remember amazingly courageous women kunan poshpora battling since feb 23 1991 justice mass rape . ;"[('today', 'NN'), ('kashmiri', 'VBP'), ('women', 'NNS'), (""'s"", 'POS'), ('resistance', 'NN'), ('day', 'NN'), (',', ','), ('remember', 'VB'), ('amazingly', 'RB'), ('courageous', 'JJ'), ('women', 'NNS'), ('kunan', 'VBD'), ('poshpora', 'IN'), ('battling', 'VBG'), ('since', 'IN'), ('feb', 'NN'), ('23', 'CD'), ('1991', 'CD'), ('justice', 'NN'), ('mass', 'NN'), ('rape', 'NN'), ('.', '.')]";today kashmiri women 's resist day , rememb amazingli courag women kunan poshpora battl sinc feb 23 1991 justic mass rape .;today kashmiri woman 's resistance day , remember amazingly courageous woman kunan poshpora battle since feb 23 1991 justice mass rape .
2019-02-23 07:42:04;True;;#MeToo Nigerian version is about to be full blown . from what is about to go down. i will ADVICE if you raped any girl before , just come out and apologize now.;en;'MeToo'; 'Deacon ‘Dolapo';Nigeria;;;;2011-04-08 09:20:20;dareybold;Politically motivated/ Patriotic Nigerian. I follow back.;9297;False;661;897;265;0;english;#MeToo Nigerian version is about to be full blown . from what is about to go down. i will ADVICE if you raped any girl before , just come out and apologize now.; nigerian version is about to be full blown . from what is about to go down. i will advice if you raped any girl before , just come out and apologize now.;nigerian version full blown . go . advice raped girl , come apologize . ;[('nigerian', 'JJ'), ('version', 'NN'), ('full', 'JJ'), ('blown', 'NN'), ('.', '.'), ('go', 'VB'), ('.', '.'), ('advice', 'NN'), ('raped', 'VBD'), ('girl', 'NN'), (',', ','), ('come', 'VB'), ('apologize', 'NN'), ('.', '.')];nigerian version full blown . go . advic rape girl , come apolog .;nigerian version full blown . go . advice rap girl , come apologize .
2019-02-23 07:41:54;True;;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";en;; 'Ian Madrigal - The Monopoly Man';Earth, so far 🌏🌎🌍;;;;2009-02-21 11:50:39;epaulnet;World on Fire, Nation in Tumult;607694;False;3981;4492;5524;0;english;"Now that billionaire child sex trafficker Jeffrey Epstein is back in the news, it seems like a good time to take a closer look at allegations that Donald Trump raped a 13-year-old girl at Epstein's Manhattan home in 1994.

Trump is more than overdue for his #MeToo  reckoning... https://t.co/pumMTXcA3h";"now that billionaire child sex trafficker jeffrey epstein is back in the news, it seems like a good time to take a closer look at allegations that donald trump raped a 13-year-old girl at epstein's manhattan home in 1994.

trump is more than overdue for his   reckoning... ";billionaire child sex trafficker jeffrey epstein back news , seems like good time take closer look allegations donald trump raped 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ... ;"[('billionaire', 'NN'), ('child', 'NN'), ('sex', 'NN'), ('trafficker', 'NN'), ('jeffrey', 'NN'), ('epstein', 'VBP'), ('back', 'RB'), ('news', 'NN'), (',', ','), ('seems', 'VBZ'), ('like', 'IN'), ('good', 'JJ'), ('time', 'NN'), ('take', 'VB'), ('closer', 'JJR'), ('look', 'NN'), ('allegations', 'NNS'), ('donald', 'VBP'), ('trump', 'NN'), ('raped', 'VBD'), ('13-year-old', 'JJ'), ('girl', 'NN'), ('epstein', 'NN'), (""'s"", 'POS'), ('manhattan', 'JJ'), ('home', 'NN'), ('1994.', 'CD'), ('trump', 'NN'), ('overdue', 'JJ'), ('reckoning', 'NN'), ('...', ':')]";billionair child sex traffick jeffrey epstein back news , seem like good time take closer look alleg donald trump rape 13-year-old girl epstein 's manhattan home 1994. trump overdu reckon ...;billionaire child sex trafficker jeffrey epstein back news , seem like good time take close look allegation donald trump rap 13-year-old girl epstein 's manhattan home 1994. trump overdue reckoning ...
2019-02-23 07:41:18;False;"1.10pm Ongoing attempt to murder $GE #GE #FCPA #CorpGov whistle-blower &amp; #MeToo #MeTooIndia survivor Seema Sapra poisoned in NDelhi Guesthouse @realDonaldTrump @FBI @POTUS @PMOIndia @gurgaonpolice @DelhiPolice @CPDelhi @StateDept @WhiteHouse @TheJusticeDept @HMOIndia https://t.co/Kr2tSJ1soC";;en;'GE', 'FCPA', 'CorpGov', 'MeToo', 'MeTooIndia'; 'Donald J. Trump' 'FBI' 'President Trump' 'PMO India' 'Gurugram Police' 'Delhi Police' 'CP Delhi' 'Department of State' 'The White House' 'Justice Department' 'गृहमंत्री कार्यालय HMO India';New Delhi, India;;;;2012-04-29 04:28:14;SeemaSapraLaw;Ex General Electric lawyer whistleblower on $GE corruption  & #MeToo #MeTooIndia survivor who exposed Soli Sorabjee & Raian Karanjawala;112626;False;1503;4980;0;0;english;"1.10pm Ongoing attempt to murder $GE #GE #FCPA #CorpGov whistle-blower &amp; #MeToo #MeTooIndia survivor Seema Sapra poisoned in NDelhi Guesthouse @realDonaldTrump @FBI @POTUS @PMOIndia @gurgaonpolice @DelhiPolice @CPDelhi @StateDept @WhiteHouse @TheJusticeDept @HMOIndia https://t.co/Kr2tSJ1soC";"1.10pm ongoing attempt to murder $ge    whistle-blower &amp;   survivor seema sapra poisoned in ndelhi guesthouse            ";"1.10pm ongoing attempt murder $ ge whistle-blower & amp ; survivor seema sapra poisoned ndelhi guesthouse ";"[('1.10pm', 'CD'), ('ongoing', 'JJ'), ('attempt', 'NN'), ('murder', 'NN'), ('$', '$'), ('ge', 'JJ'), ('whistle-blower', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('survivor', 'CC'), ('seema', 'VB'), ('sapra', 'NN'), ('poisoned', 'VBN'), ('ndelhi', 'RB'), ('guesthouse', 'NN')]";"1.10pm ongo attempt murder $ ge whistle-blow & amp ; survivor seema sapra poison ndelhi guesthous";"1.10pm ongoing attempt murder $ ge whistle-blower & amp ; survivor seema sapra poison ndelhi guesthouse"
2019-02-23 07:41:17;True;;I want to call your attention to my first book. I wrote it 20 years ago, but now published. It's a reverse #metoo… abuse in the home. An issue to expose! Help me put it on NYT best seller list.  https://t.co/HBDiPE8P4a;en;'metoo'; 'Tiana Dreymor';Columbus, OH;;;;2009-04-16 02:12:40;Vista15;I am the Queen of Hearts. I am a writer.. I have 12 birthdays. I am eclectic. Eat your heart out!  😇;2053;False;466;2216;1;0;english;I want to call your attention to my first book. I wrote it 20 years ago, but now published. It's a reverse #metoo… abuse in the home. An issue to expose! Help me put it on NYT best seller list.  https://t.co/HBDiPE8P4a;i want to call your attention to my first book. i wrote it 20 years ago, but now published. it's a reverse  abuse in the home. an issue to expose! help me put it on nyt best seller list.  ;want call attention first book . wrote 20 years ago , published . 's reverse abuse home . issue expose ! help put nyt best seller list . ;"[('want', 'VBP'), ('call', 'NN'), ('attention', 'NN'), ('first', 'RB'), ('book', 'NN'), ('.', '.'), ('wrote', 'VBD'), ('20', 'CD'), ('years', 'NNS'), ('ago', 'RB'), (',', ','), ('published', 'VBD'), ('.', '.'), (""'s"", 'POS'), ('reverse', 'JJ'), ('abuse', 'NN'), ('home', 'NN'), ('.', '.'), ('issue', 'NN'), ('expose', 'RB'), ('!', '.'), ('help', 'NN'), ('put', 'VBD'), ('nyt', 'RB'), ('best', 'JJS'), ('seller', 'NN'), ('list', 'NN'), ('.', '.')]";want call attent first book . wrote 20 year ago , publish . 's revers abus home . issu expos ! help put nyt best seller list .;want call attention first book . write 20 year ago , publish . 's reverse abuse home . issue expose ! help put nyt best seller list .
