created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-27 21:27:19;True;;Ask @KamalaHarris @SenKamalaHarris about her affair with #SF Mayor Willie Brown and flaunting it in front of his wife‼️#WomansMarch #MeToo #feminist #hypocrite https://t.co/hZUfmZsrUv https://t.co/ZEln5327vK;en;'SF'; '#TheMighty200 ⭐️⭐️⭐️ Deplorable Jewels💎' 'Kamala Harris' 'Kamala Harris';;;;;2018-02-06 03:19:08;prmd21801759;"#PatriotsUnite! Vote REPUBLICANS 2018 Landslide!! This is our #REVOLUTION #PatriotsFight @Potus
WHERE WE GO ONE, WE GO ALL";9963;False;758;1043;277;0;english;Ask @KamalaHarris @SenKamalaHarris about her affair with #SF Mayor Willie Brown and flaunting it in front of his wife‼️#WomansMarch #MeToo #feminist #hypocrite https://t.co/hZUfmZsrUv https://t.co/ZEln5327vK;ask   about her affair with  mayor willie brown and flaunting it in front of his wife‼️     ;ask affair mayor willie brown flaunting front wife‼️ ;[('ask', 'NN'), ('affair', 'NN'), ('mayor', 'NN'), ('willie', 'VBD'), ('brown', 'JJ'), ('flaunting', 'VBG'), ('front', 'JJ'), ('wife‼️', 'NN')];ask affair mayor willi brown flaunt front wife‼️;ask affair mayor willie brown flaunt front wife‼️
2019-02-27 21:27:13;False;@dmg_612 #MeToo As my daughter attends the 21st law school in the nation and she got there by the WV public school system and WVU (gasp - a state institution);;en;'MeToo'; 'dmg_612';West Virginia;;;;2008-11-17 04:25:19;SusanMileyWV;Business Manager for The Miley Legal Group #USAR #WVUAlumni;10060;False;2176;1287;0;2;english;@dmg_612 #MeToo As my daughter attends the 21st law school in the nation and she got there by the WV public school system and WVU (gasp - a state institution);  as my daughter attends the 21st law school in the nation and she got there by the wv public school system and wvu (gasp - a state institution);daughter attends 21st law school nation got wv public school system wvu ( gasp - state institution ) ;[('daughter', 'NN'), ('attends', 'VBZ'), ('21st', 'CD'), ('law', 'NN'), ('school', 'NN'), ('nation', 'NN'), ('got', 'VBD'), ('wv', 'JJ'), ('public', 'JJ'), ('school', 'NN'), ('system', 'NN'), ('wvu', 'NN'), ('(', '('), ('gasp', 'JJ'), ('-', ':'), ('state', 'NN'), ('institution', 'NN'), (')', ')')];daughter attend 21st law school nation got wv public school system wvu ( gasp - state institut );daughter attend 21st law school nation get wv public school system wvu ( gasp - state institution )
2019-02-27 21:26:52;True;;Cool how it’s the same people who shout “innocent until proven guilty!” when #metoo survivors name their abusers who are now shouting Pell is innocent despite being literally found guilty. Almost as if they’ve an... ideological denial of the fact that powerful men rape people;en;'metoo'; 'Sally Rugg';Hobart, Tasmania;;;;2012-09-09 07:20:48;ShirleyBSerious;happy - NYC hitched 🏳️‍🌈 - pescatarian - picnic-loving - island living - creative - feminist;790;False;61;148;434;0;english;Cool how it’s the same people who shout “innocent until proven guilty!” when #metoo survivors name their abusers who are now shouting Pell is innocent despite being literally found guilty. Almost as if they’ve an... ideological denial of the fact that powerful men rape people;cool how it’s the same people who shout “innocent until proven guilty!” when  survivors name their abusers who are now shouting pell is innocent despite being literally found guilty. almost as if they’ve an... ideological denial of the fact that powerful men rape people;cool ’ people shout “ innocent proven guilty ! ” survivors name abusers shouting pell innocent despite literally found guilty . almost ’ ... ideological denial fact powerful men rape people ;[('cool', 'JJ'), ('’', 'JJ'), ('people', 'NNS'), ('shout', 'VBP'), ('“', 'JJ'), ('innocent', 'JJ'), ('proven', 'NN'), ('guilty', 'JJ'), ('!', '.'), ('”', 'NN'), ('survivors', 'NNS'), ('name', 'VBP'), ('abusers', 'NNS'), ('shouting', 'VBG'), ('pell', 'NN'), ('innocent', 'JJ'), ('despite', 'IN'), ('literally', 'RB'), ('found', 'VBN'), ('guilty', 'JJ'), ('.', '.'), ('almost', 'RB'), ('’', 'JJ'), ('...', ':'), ('ideological', 'JJ'), ('denial', 'JJ'), ('fact', 'NN'), ('powerful', 'JJ'), ('men', 'NNS'), ('rape', 'VBP'), ('people', 'NNS')];cool ’ peopl shout “ innoc proven guilti ! ” survivor name abus shout pell innoc despit liter found guilti . almost ’ ... ideolog denial fact power men rape peopl;cool ’ people shout “ innocent proven guilty ! ” survivor name abuser shout pell innocent despite literally find guilty . almost ’ ... ideological denial fact powerful men rape people
2019-02-27 21:26:28;True;;In the Middle East despite the wars led by authoritarian states, various imperialist powers and reactionary fundamentalist forces, all of which promote patriarchy and misogyny, a #MeToo movement is arising. https://t.co/xdw4R3Hw36 #endsexualharassment #MeToo #MiddleEast;en;; 'StopStreetHarassment';HELL;;;;2009-03-30 17:33:10;BYWSKULL;crazy ass backyard wrestler who loves pain way more then i should die hard ECW and women's wrestling fan GO PACKERS;50181;False;346;297;1;0;english;In the Middle East despite the wars led by authoritarian states, various imperialist powers and reactionary fundamentalist forces, all of which promote patriarchy and misogyny, a #MeToo movement is arising. https://t.co/xdw4R3Hw36 #endsexualharassment #MeToo #MiddleEast;in the middle east despite the wars led by authoritarian states, various imperialist powers and reactionary fundamentalist forces, all of which promote patriarchy and misogyny, a  movement is arising.    ;middle east despite wars led authoritarian states , various imperialist powers reactionary fundamentalist forces , promote patriarchy misogyny , movement arising . ;[('middle', 'JJ'), ('east', 'JJ'), ('despite', 'IN'), ('wars', 'NNS'), ('led', 'VBD'), ('authoritarian', 'JJ'), ('states', 'NNS'), (',', ','), ('various', 'JJ'), ('imperialist', 'JJ'), ('powers', 'NNS'), ('reactionary', 'JJ'), ('fundamentalist', 'NN'), ('forces', 'NNS'), (',', ','), ('promote', 'VBP'), ('patriarchy', 'JJ'), ('misogyny', 'NN'), (',', ','), ('movement', 'NN'), ('arising', 'NN'), ('.', '.')];middl east despit war led authoritarian state , variou imperialist power reactionari fundamentalist forc , promot patriarchi misogyni , movement aris .;middle east despite war lead authoritarian state , various imperialist power reactionary fundamentalist force , promote patriarchy misogyny , movement arising .
2019-02-27 21:26:16;False;"Why every woman should know how to be her own hero: 
https://t.co/yzFZJCgWYx

Comment if you dis/agree:
#feminism #metoo https://t.co/urED8Q012E";;en;'feminism', 'metoo'; ;Online l Globally l Earth;;;;2015-10-21 09:05:07;AroundOMedia;Your daily dose of online media. For leadership tips, visit leadingwithpassion dot org. #fb #ff #ifb;375203;False;44794;43802;0;0;english;"Why every woman should know how to be her own hero: 
https://t.co/yzFZJCgWYx

Comment if you dis/agree:
#feminism #metoo https://t.co/urED8Q012E";"why every woman should know how to be her own hero: 


comment if you dis/agree:
  ";every woman know hero : comment dis/agree : ;[('every', 'DT'), ('woman', 'NN'), ('know', 'VBP'), ('hero', 'NN'), (':', ':'), ('comment', 'NN'), ('dis/agree', 'NN'), (':', ':')];everi woman know hero : comment dis/agre :;every woman know hero : comment dis/agree :
2019-02-27 21:26:10;True;;@nbcbrooklyn99 @iamstephbeatz @nbc I AM SO PROUD!! we can see all the femme power that it has shown throughout the seasons and now we have this amazing episode directed by Steph, with a #MeToo centric, and with a Amy storyline!! I can't wait! #Brooklyn99 https://t.co/lsFopXXVAl;en;; 'bia stands with survivors' 'Brooklyn Nine-Nine' 'Stephanie Beatriz' 'NBC Entertainment';United Kingdom;;;;2016-12-25 15:33:19;eva_jadex;[she/her];3290;False;86;534;2;0;english;@nbcbrooklyn99 @iamstephbeatz @nbc I AM SO PROUD!! we can see all the femme power that it has shown throughout the seasons and now we have this amazing episode directed by Steph, with a #MeToo centric, and with a Amy storyline!! I can not wait! #Brooklyn99 https://t.co/lsFopXXVAl;   i am so proud!! we can see all the femme power that it has shown throughout the seasons and now we have this amazing episode directed by steph, with a  centric, and with a amy storyline!! i can not wait!  ;proud ! ! see femme power shown throughout seasons amazing episode directed steph , centric , amy storyline ! ! wait ! ;[('proud', 'NN'), ('!', '.'), ('!', '.'), ('see', 'VB'), ('femme', 'JJ'), ('power', 'NN'), ('shown', 'VBN'), ('throughout', 'IN'), ('seasons', 'NNS'), ('amazing', 'VBG'), ('episode', 'NN'), ('directed', 'VBD'), ('steph', 'NN'), (',', ','), ('centric', 'NN'), (',', ','), ('amy', 'JJ'), ('storyline', 'NN'), ('!', '.'), ('!', '.'), ('wait', 'NN'), ('!', '.')];proud ! ! see femm power shown throughout season amaz episod direct steph , centric , ami storylin ! ! wait !;proud ! ! see femme power show throughout season amaze episode direct steph , centric , amy storyline ! ! wait !
2019-02-27 21:26:08;True;;Combien de temps encore @CCastaner et le @EmmanuelMacron vont couvrir des agressions sexuelles #MeToo dans la @PoliceNationale ? Un nouveau scandale d'Etat après l'affaire #Benalla et la gestion du maintien de l'ordre durant le mouvement des #giletsjaune ? https://t.co/vL7tV9Di3Q;fr;'MeToo'; 'VIGI' 'Christophe Castaner' 'Emmanuel Macron' 'Police nationale';France;;;;2009-09-10 20:07:10;Manshivas;Pas à plaindre, proprio, marié avec gosses, vie en IDF, plus pour longtemps, motard, de gauche et fier de l'être... Mais pour le macron, je ne suis qu'un gueux.;95760;False;583;300;646;0;french;Combien de temps encore @CCastaner et le @EmmanuelMacron vont couvrir des agressions sexuelles #MeToo dans la @PoliceNationale ? Un nouveau scandale d'Etat après l'affaire #Benalla et la gestion du maintien de l'ordre durant le mouvement des #giletsjaune ? https://t.co/vL7tV9Di3Q;combien de temps encore  et le  vont couvrir des agressions sexuelles  dans la  ? un nouveau scandale d'etat après l'affaire  et la gestion du maintien de l'ordre durant le mouvement des  ? ;combien temps encore vont couvrir agressions sexuelles ? nouveau scandale d'etat après l'affaire gestion maintien l'ordre durant mouvement ? ;"[('combien', 'NN'), ('temps', 'NNS'), ('encore', 'RB'), ('vont', 'JJ'), ('couvrir', 'NN'), ('agressions', 'NNS'), ('sexuelles', 'NNS'), ('?', '.'), ('nouveau', 'JJ'), ('scandale', 'NN'), (""d'etat"", 'NN'), ('après', 'NN'), (""l'affaire"", 'NN'), ('gestion', 'NN'), ('maintien', 'NN'), (""l'ordre"", 'NN'), ('durant', 'JJ'), ('mouvement', 'NN'), ('?', '.')]";combien temp encor vont couvrir agress sexuel ? nouveau scandal d'etat aprè l'affair gestion maintien l'ordr durant mouvement ?;combien temp encore vont couvrir agressions sexuelles ? nouveau scandale d'etat après l'affaire gestion maintien l'ordre durant mouvement ?
2019-02-27 21:26:07;False;@JackPosobiec @Oneiorosgrip What wud have happened? You wud have become another victim of the #metoo movement that denies individuals the presumption of innocence and proper due process...;;en;'metoo'; 'Jack Posobiec 🇺🇸' 'Hannah Wallen🐸gab.ai/oneiorosgrip😁unintimidated';Canada;;;;2019-02-22 17:45:10;TolerancePeace4;;349;False;20;276;0;0;english;@JackPosobiec @Oneiorosgrip What wud have happened? You wud have become another victim of the #metoo movement that denies individuals the presumption of innocence and proper due process...;  what wud have happened? you wud have become another victim of the  movement that denies individuals the presumption of innocence and proper due process...;wud happened ? wud become another victim movement denies individuals presumption innocence proper due process ... ;[('wud', 'NN'), ('happened', 'VBD'), ('?', '.'), ('wud', 'JJ'), ('become', 'NN'), ('another', 'DT'), ('victim', 'JJ'), ('movement', 'NN'), ('denies', 'NNS'), ('individuals', 'NNS'), ('presumption', 'NN'), ('innocence', 'NN'), ('proper', 'JJ'), ('due', 'JJ'), ('process', 'NN'), ('...', ':')];wud happen ? wud becom anoth victim movement deni individu presumpt innoc proper due process ...;wud happen ? wud become another victim movement denies individual presumption innocence proper due process ...
2019-02-27 21:26:04;False;How blue, how pink 😍 #maculi #tree #favorite #pretty #beautiful #sky #blue #pink #green #cool #garden #season #nature #metoo #popular #木 https://t.co/TUIuj6YZGB;;en;'maculi', 'tree', 'favorite', 'pretty', 'beautiful', 'sky', 'blue', 'pink', 'green', 'cool', 'garden', 'season', 'nature', 'metoo', 'popular', '木'; ;Mérida, Yucatán;;;;2011-08-31 23:08:34;Chivitouille;Lectora incorregible, shopaholic y arquitecta. Elodin es uno de mis maestros ϟ Potterhead, Re'lar, Tributo, Stark, Nefilim, Studio Ghibli, Pixar, Tim Burton;121264;False;459;977;0;0;english;How blue, how pink 😍 #maculi #tree #favorite #pretty #beautiful #sky #blue #pink #green #cool #garden #season #nature #metoo #popular #木 https://t.co/TUIuj6YZGB;how blue, how pink 😍                 ;blue , pink 😍 ;[('blue', 'NN'), (',', ','), ('pink', 'VBP'), ('😍', 'NN')];blue , pink 😍;blue , pink 😍
2019-02-27 21:26:00;True;;"The new #metoo front of grey area/enthusiastic consent prediction is still well on track, @RationalMale. 

https://t.co/0ktLs6f0da";en;'metoo'; 'The Talisman' 'Rollo Tomassi';;;;;2018-01-17 04:21:27;TheTalisman4;;678;False;652;116;2;0;english;"The new #metoo front of grey area/enthusiastic consent prediction is still well on track, @RationalMale. 

https://t.co/0ktLs6f0da";"the new  front of grey area/enthusiastic consent prediction is still well on track,  

";new front grey area/enthusiastic consent prediction still well track , ;[('new', 'JJ'), ('front', 'NN'), ('grey', 'NN'), ('area/enthusiastic', 'JJ'), ('consent', 'NN'), ('prediction', 'NN'), ('still', 'RB'), ('well', 'RB'), ('track', 'RB'), (',', ',')];new front grey area/enthusiast consent predict still well track ,;new front grey area/enthusiastic consent prediction still well track ,
