created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-23 05:04:07;True;;"Do you agree with @POTUS @realDonaldTrump when he says ""100% Walls Work""???

Please vote and retweet to spread poll for a wider sampling thanks!! #Resist #MAGA #metoo #Trump #BorderSecurity #WednesdayWisdom #WednesdayMotivation 
EVERYONE WELCOME!!!";en;; 'PoliticsPolls' 'President Trump' 'Donald J. Trump';Texas, USA;;;;2015-03-06 19:30:50;shannonpartner1;Proud American! Love Our Country! Love Our President! #KAG;42422;False;1591;2444;535;0;english;"Do you agree with @POTUS @realDonaldTrump when he says ""100% Walls Work""???

Please vote and retweet to spread poll for a wider sampling thanks!! #Resist #MAGA #metoo #Trump #BorderSecurity #WednesdayWisdom #WednesdayMotivation 
EVERYONE WELCOME!!!";"do you agree with   when he says ""100% walls work""???

please vote and retweet to spread poll for a wider sampling thanks!!        
everyone welcome!!!";agree says `` 100 % walls work '' ? ? ? please vote retweet spread poll wider sampling thanks ! ! everyone welcome ! ! ! ;[('agree', 'NN'), ('says', 'VBZ'), ('``', '``'), ('100', 'CD'), ('%', 'NN'), ('walls', 'NNS'), ('work', 'VBP'), ('``', '``'), ('?', '.'), ('?', '.'), ('?', '.'), ('please', 'JJ'), ('vote', 'NN'), ('retweet', 'NN'), ('spread', 'NN'), ('poll', 'NN'), ('wider', 'NN'), ('sampling', 'VBG'), ('thanks', 'NNS'), ('!', '.'), ('!', '.'), ('everyone', 'NN'), ('welcome', 'JJ'), ('!', '.'), ('!', '.'), ('!', '.')];agre say `` 100 % wall work `` ? ? ? pleas vote retweet spread poll wider sampl thank ! ! everyon welcom ! ! !;agree say `` 100 % wall work `` ? ? ? please vote retweet spread poll wider sample thanks ! ! everyone welcome ! ! !
2019-02-23 05:04:06;True;;"Trans-women are men.
Sharia law is bad.
Marriage is one man and one woman.
Mass, rapid immigration is unsustainable.
#MeToo feminism is toxic.
Might as well do all my hate crime in one go!
https://t.co/U5Ubk2CsWl";en;; 'David Kurten ن';Michigan, USA;;;;2016-09-25 08:05:50;wrow51;🌹Christian,Wife,Mom,Nana,Daughter Of 3rd Army,Vietnam Marine Wife,Retired Banker. #USMC #Patriot #ChildhoodCancer #Military #BackTheBlue #MAGA #ProLife👼;149053;False;10051;10821;402;0;english;"Trans-women are men.
Sharia law is bad.
Marriage is one man and one woman.
Mass, rapid immigration is unsustainable.
#MeToo feminism is toxic.
Might as well do all my hate crime in one go!
https://t.co/U5Ubk2CsWl";"trans-women are men.
sharia law is bad.
marriage is one man and one woman.
mass, rapid immigration is unsustainable.
 feminism is toxic.
might as well do all my hate crime in one go!
";trans-women men . sharia law bad . marriage one man one woman . mass , rapid immigration unsustainable . feminism toxic . might well hate crime one go ! ;[('trans-women', 'JJ'), ('men', 'NNS'), ('.', '.'), ('sharia', 'NN'), ('law', 'NN'), ('bad', 'JJ'), ('.', '.'), ('marriage', 'NN'), ('one', 'CD'), ('man', 'NN'), ('one', 'CD'), ('woman', 'NN'), ('.', '.'), ('mass', 'NN'), (',', ','), ('rapid', 'JJ'), ('immigration', 'NN'), ('unsustainable', 'JJ'), ('.', '.'), ('feminism', 'NN'), ('toxic', 'NN'), ('.', '.'), ('might', 'MD'), ('well', 'RB'), ('hate', 'VB'), ('crime', 'NN'), ('one', 'CD'), ('go', 'NN'), ('!', '.')];trans-women men . sharia law bad . marriag one man one woman . mass , rapid immigr unsustain . femin toxic . might well hate crime one go !;trans-women men . sharia law bad . marriage one man one woman . mass , rapid immigration unsustainable . feminism toxic . might well hate crime one go !
2019-02-23 05:03:34;True;;"@jaketapper JFC Jake. Have you intimately dealt with the issue of childhood sexual abuse? I have. Men &amp; women enable it by saying that we shouldn't ruin HIS LIFE with no regard for the girls they destroy. The poster child for entitled white men getting away with rape is #Kavanaugh.
#METOO https://t.co/XyprOe8knu";en;; 'StopHimNow' 'Jake Tapper';Virginia, USA;;;;2017-05-03 01:18:30;Sherry_Smith56;Wife, Mother, Liberal Christian from the South-yes, we do exist!, Retired Teacher. #TheResistance #FBR #DACA #NeverMyPresident #TrumpCrimeFamily #MuellerTime;75278;False;4283;4933;50;0;english;"@jaketapper JFC Jake. Have you intimately dealt with the issue of childhood sexual abuse? I have. Men &amp; women enable it by saying that we should not ruin HIS LIFE with no regard for the girls they destroy. The poster child for entitled white men getting away with rape is #Kavanaugh.
#METOO https://t.co/XyprOe8knu";" jfc jake. have you intimately dealt with the issue of childhood sexual abuse? i have. men &amp; women enable it by saying that we should not ruin his life with no regard for the girls they destroy. the poster child for entitled white men getting away with rape is avanaugh.
 ";"jfc jake . intimately dealt issue childhood sexual abuse ? . men & amp ; women enable saying ruin life regard girls destroy . poster child entitled white men getting away rape avanaugh . ";"[('jfc', 'NNS'), ('jake', 'NN'), ('.', '.'), ('intimately', 'RB'), ('dealt', 'JJ'), ('issue', 'NN'), ('childhood', 'VBD'), ('sexual', 'JJ'), ('abuse', 'NN'), ('?', '.'), ('.', '.'), ('men', 'NNS'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('women', 'NNS'), ('enable', 'VBP'), ('saying', 'VBG'), ('ruin', 'JJ'), ('life', 'NN'), ('regard', 'NN'), ('girls', 'NNS'), ('destroy', 'NN'), ('.', '.'), ('poster', 'NN'), ('child', 'NN'), ('entitled', 'VBD'), ('white', 'JJ'), ('men', 'NNS'), ('getting', 'VBG'), ('away', 'RB'), ('rape', 'VBN'), ('avanaugh', 'NN'), ('.', '.')]";"jfc jake . intim dealt issu childhood sexual abus ? . men & amp ; women enabl say ruin life regard girl destroy . poster child entitl white men get away rape avanaugh .";"jfc jake . intimately dealt issue childhood sexual abuse ? . men & amp ; woman enable say ruin life regard girl destroy . poster child entitle white men get away rape avanaugh ."
2019-02-23 05:03:23;True;;Head of Hollywood #MeToo Group Resigns After Son’s Sexual Assault https://t.co/QsjS7oIbm8 https://t.co/oxvRXCQ4ld;en;'MeToo'; 'Chuck Woolery';Illinois, USA;;;;2017-01-23 02:35:56;Coorsrocks7;;1266;False;81;111;94;0;english;Head of Hollywood #MeToo Group Resigns After Son’s Sexual Assault https://t.co/QsjS7oIbm8 https://t.co/oxvRXCQ4ld;head of hollywood  group resigns after son’s sexual assault  ;head hollywood group resigns son ’ sexual assault ;[('head', 'NN'), ('hollywood', 'NN'), ('group', 'NN'), ('resigns', 'VBZ'), ('son', 'NN'), ('’', 'NNP'), ('sexual', 'JJ'), ('assault', 'NN')];head hollywood group resign son ’ sexual assault;head hollywood group resign son ’ sexual assault
2019-02-23 05:03:18;True;;"Maskulin, siap ada majalahnya. Tapi apa dia sebenarnya? Why is it automatically assigned to men? Is #MeToo a response to 'masculinity' i.e. masculinity = bad? Apa kejadah #MenAreTrash and the convos around it so heated and often ... pointless? 

Plis attend this and tanyakan! 👇🏾 https://t.co/A1MN5eg5QK";en;'MeToo'; 'Juana Jaafar ✊🏾';Ipoh, Perak;;;;2010-09-07 04:44:48;musang22693;The Foxy Queer #WomensMarchMY | @pelangicampaign | @ilmu_seks | @KMU_My | 🏳️‍🌈 ⚛️ 🇲🇾;41379;False;625;785;16;0;english;"Maskulin, siap ada majalahnya. Tapi apa dia sebenarnya? Why is it automatically assigned to men? Is #MeToo a response to 'masculinity' i.e. masculinity = bad? Apa kejadah #MenAreTrash and the convos around it so heated and often ... pointless? 

Plis attend this and tanyakan! 👇🏾 https://t.co/A1MN5eg5QK";"maskulin, siap ada majalahnya. tapi apa dia sebenarnya? why is it automatically assigned to men? is  a response to 'masculinity' i.e. masculinity = bad? apa kejadah  and the convos around it so heated and often ... pointless? 

plis attend this and tanyakan! 👇🏾 ";maskulin , siap ada majalahnya . tapi apa dia sebenarnya ? automatically assigned men ? response 'masculinity ' i.e . masculinity = bad ? apa kejadah convos around heated often ... pointless ? plis attend tanyakan ! 👇🏾 ;"[('maskulin', 'NN'), (',', ','), ('siap', 'VBP'), ('ada', 'JJ'), ('majalahnya', 'NN'), ('.', '.'), ('tapi', 'NN'), ('apa', 'JJ'), ('dia', 'NN'), ('sebenarnya', 'NN'), ('?', '.'), ('automatically', 'RB'), ('assigned', 'VBN'), ('men', 'NNS'), ('?', '.'), ('response', 'NN'), (""'masculinity"", 'NN'), (""'"", 'POS'), ('i.e', 'NN'), ('.', '.'), ('masculinity', 'NN'), ('=', 'IN'), ('bad', 'JJ'), ('?', '.'), ('apa', 'JJ'), ('kejadah', 'NN'), ('convos', 'NN'), ('around', 'IN'), ('heated', 'VBN'), ('often', 'RB'), ('...', ':'), ('pointless', 'NN'), ('?', '.'), ('plis', 'JJ'), ('attend', 'NN'), ('tanyakan', 'NN'), ('!', '.'), ('👇🏾', 'NN')]";maskulin , siap ada majalahnya . tapi apa dia sebenarnya ? automat assign men ? respons 'masculin ' i.e . masculin = bad ? apa kejadah convo around heat often ... pointless ? pli attend tanyakan ! 👇🏾;maskulin , siap ada majalahnya . tapi apa dia sebenarnya ? automatically assign men ? response 'masculinity ' i.e . masculinity = bad ? apa kejadah convos around heat often ... pointless ? plis attend tanyakan ! 👇🏾
2019-02-23 05:03:13;True;;Ask @KamalaHarris @SenKamalaHarris about her affair with #SF Mayor Willie Brown and flaunting it in front of his wife‼️#WomansMarch #MeToo #feminist #hypocrite https://t.co/hZUfmZsrUv https://t.co/ZEln5327vK;en;'SF'; 'Deplorable Jewels💎 #TheMighty200 ⭐️⭐️⭐️' 'Kamala Harris' 'Kamala Harris';;;;;2018-01-02 04:56:37;ellen78834490;;61665;False;3069;3214;277;0;english;Ask @KamalaHarris @SenKamalaHarris about her affair with #SF Mayor Willie Brown and flaunting it in front of his wife‼️#WomansMarch #MeToo #feminist #hypocrite https://t.co/hZUfmZsrUv https://t.co/ZEln5327vK;ask   about her affair with  mayor willie brown and flaunting it in front of his wife‼️     ;ask affair mayor willie brown flaunting front wife‼️ ;[('ask', 'NN'), ('affair', 'NN'), ('mayor', 'NN'), ('willie', 'VBD'), ('brown', 'JJ'), ('flaunting', 'VBG'), ('front', 'JJ'), ('wife‼️', 'NN')];ask affair mayor willi brown flaunt front wife‼️;ask affair mayor willie brown flaunt front wife‼️
2019-02-23 05:03:13;True;;My latest. #metoo https://t.co/orJsREV3wh;en;'metoo'; 'Sara Gonzales';San Francisco, California;;;;2019-01-31 20:00:21;ARunner200;Zionist Megxit Lexit Blexit Brexit Jexodus🧘Pilates ☯️🏃‍♀️🚶‍♀️🥾🖋️🎨🖼️🏳️‍🌈🇮🇱🇺🇸 🌸🌻🍒🎼Pro-choice Green Intactivist Foodie ➿4cHair4TRUMP➿💍;4169;False;216;1140;103;0;english;My latest. #metoo https://t.co/orJsREV3wh;my latest.  ;latest . ;[('latest', 'JJS'), ('.', '.')];latest .;late .
2019-02-23 05:02:48;True;;"@sarahkendzior ""Trump threatened me that, were I ever to reveal any of the details... my family and I would be physically harmed if not killed."" Katie Johnson

The lawsuit against #Trump for raping a 13 yr old CHILD
#JusticeForKatie
@LisaBloom
#Epstein
#metoo
  https://t.co/KbqR6yFGp5";en;; 'Linda KWS' 'Sarah Kendzior';everywhere at once;;;;2013-11-16 04:56:41;sunnyslopegirl1;"Living life as only I can.🤔

I make a lot of typos.
Not very social, so, I do mostly retweets.

Make America Happy Again✌🖖";39092;False;170;644;40;0;english;"@sarahkendzior ""Trump threatened me that, were I ever to reveal any of the details... my family and I would be physically harmed if not killed."" Katie Johnson

The lawsuit against #Trump for raping a 13 yr old CHILD
#JusticeForKatie
@LisaBloom
#Epstein
#metoo
  https://t.co/KbqR6yFGp5";" ""trump threatened me that, were i ever to reveal any of the details... my family and i would be physically harmed if not killed."" katie johnson

the lawsuit against  for raping a 13 yr old child
usticeforkatie
isabloom
pstein
etoo
  ";`` trump threatened , ever reveal details ... family would physically harmed killed . '' katie johnson lawsuit raping 13 yr old child usticeforkatie isabloom pstein etoo ;[('``', '``'), ('trump', 'NN'), ('threatened', 'VBD'), (',', ','), ('ever', 'RB'), ('reveal', 'VB'), ('details', 'NNS'), ('...', ':'), ('family', 'NN'), ('would', 'MD'), ('physically', 'RB'), ('harmed', 'VB'), ('killed', 'VBN'), ('.', '.'), ('``', '``'), ('katie', 'JJ'), ('johnson', 'NN'), ('lawsuit', 'NN'), ('raping', 'VBG'), ('13', 'CD'), ('yr', 'JJ'), ('old', 'JJ'), ('child', 'NN'), ('usticeforkatie', 'JJ'), ('isabloom', 'NN'), ('pstein', 'NN'), ('etoo', 'NN')];`` trump threaten , ever reveal detail ... famili would physic harm kill . `` kati johnson lawsuit rape 13 yr old child usticeforkati isabloom pstein etoo;`` trump threaten , ever reveal detail ... family would physically harm kill . `` katie johnson lawsuit rap 13 yr old child usticeforkatie isabloom pstein etoo
2019-02-23 05:02:48;True;;Important thread from #metoo founder @TaranaBurke about backlash and false reporting. https://t.co/RsfPo6mHfz;en;'metoo'; 'SACHA' 'Tarana';Dish with One Spoon;;;;2016-12-02 18:08:09;broadconvos;broad conversations with feminist broads in beautiful #HamOnt;1567;False;419;342;3;0;english;Important thread from #metoo founder @TaranaBurke about backlash and false reporting. https://t.co/RsfPo6mHfz;impoant thread from  founder  about backlash and false repoing. ;impoant thread founder backlash false repoing . ;[('impoant', 'JJ'), ('thread', 'NN'), ('founder', 'NN'), ('backlash', 'NN'), ('false', 'JJ'), ('repoing', 'NN'), ('.', '.')];impoant thread founder backlash fals repo .;impoant thread founder backlash false repoing .
2019-02-23 05:01:51;False;@deemadigan @ScottMorrisonMP Thing is we have already won CHANGE happened and you can see it all around Glencore didn't happen because of greenies and polls have written Shorten off from Batman to Vic election and got their ass kicked, #metoo #CHANGE #auspol;;en;'metoo', 'CHANGE', 'auspol'; 'Dee Madigan' 'Scott Morrison';Australia;;;;2013-09-15 07:00:21;gdayfm;commentary and discussion on all the big issues facing country not just for the short term but well into the future.;5808;False;266;409;0;0;english;@deemadigan @ScottMorrisonMP Thing is we have already won CHANGE happened and you can see it all around Glencore didn't happen because of greenies and polls have written Shorten off from Batman to Vic election and got their ass kicked, #metoo #CHANGE #auspol;  thing is we have already won change happened and you can see it all around glencore didn't happen because of greenies and polls have written shoen off from batman to vic election and got their ass kicked,   ;thing already change happened see around glencore n't happen greenies polls written shoen batman vic election got ass kicked , ;"[('thing', 'NN'), ('already', 'RB'), ('change', 'NN'), ('happened', 'VBD'), ('see', 'VBP'), ('around', 'RB'), ('glencore', 'VBP'), (""n't"", 'RB'), ('happen', 'VB'), ('greenies', 'NNS'), ('polls', 'NNS'), ('written', 'VBN'), ('shoen', 'JJ'), ('batman', 'NN'), ('vic', 'JJ'), ('election', 'NN'), ('got', 'VBD'), ('ass', 'NN'), ('kicked', 'VBN'), (',', ',')]";thing alreadi chang happen see around glencor n't happen greeni poll written shoen batman vic elect got ass kick ,;thing already change happen see around glencore n't happen greenies poll write shoen batman vic election get as kick ,
