created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-23 11:40:04;False;"@PacoSAguila I'm sorry to see you are participating with this organisation, @GLNSummit, who covered up the sexual crimes of their founder &amp; leader, #billhybels, then slandered his victims to save their big #gls18 show. How is this leadership? Do women matter?

#metoo
#churchtoo
#cancelgls19";;en;'billhybels', 'gls18', 'metoo', 'churchtoo', 'cancelgls19'; 'Paco Sánchez' 'Global Leadership Network';Melbourne;;;;2007-11-04 07:57:59;tripleoxymoron;la la la la;13151;False;337;432;0;0;english;"@PacoSAguila I'm sorry to see you are participating with this organisation, @GLNSummit, who covered up the sexual crimes of their founder &amp; leader, #billhybels, then slandered his victims to save their big #gls18 show. How is this leadership? Do women matter?

#metoo
#churchtoo
#cancelgls19";" i'm sorry to see you are paicipating with this organisation,  who covered up the sexual crimes of their founder &amp; leader,  then slandered his victims to save their big  show. how is this leadership? do women matter?

etoo
hurchtoo
";"'m sorry see paicipating organisation , covered sexual crimes founder & amp ; leader , slandered victims save big show . leadership ? women matter ? etoo hurchtoo ";"[(""'m"", 'VBP'), ('sorry', 'JJ'), ('see', 'VBP'), ('paicipating', 'VBG'), ('organisation', 'NN'), (',', ','), ('covered', 'VBD'), ('sexual', 'JJ'), ('crimes', 'NNS'), ('founder', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('leader', 'NN'), (',', ','), ('slandered', 'VBD'), ('victims', 'NNS'), ('save', 'VBP'), ('big', 'JJ'), ('show', 'NN'), ('.', '.'), ('leadership', 'NN'), ('?', '.'), ('women', 'NNS'), ('matter', 'NN'), ('?', '.'), ('etoo', 'VBZ'), ('hurchtoo', 'NN')]";"'m sorri see paicip organis , cover sexual crime founder & amp ; leader , slander victim save big show . leadership ? women matter ? etoo hurchtoo";"'m sorry see paicipating organisation , cover sexual crime founder & amp ; leader , slander victim save big show . leadership ? woman matter ? etoo hurchtoo"
2019-02-23 11:39:58;True;;"The sailor in this iconic photo died, and now the #MeToo excessives are claiming this moment as an ""assault"". That the nurse didn't see it that way doesn't matter, so zealous are they to impose their morals on the past. https://t.co/NPh2t2BSF5 Twitter only fuels this nonsense.";en;'MeToo'; 'CAFitzpatrick';;;;;2011-12-06 18:30:51;LaGobba;Juventus. Books. Persians. The mighty All Blacks. Collingwood FC. 49ers. History. Art. But mostly just words, words, words... and Juventus. #finoallafine;4362;False;63;253;121;0;english;"The sailor in this iconic photo died, and now the #MeToo excessives are claiming this moment as an ""assault"". That the nurse didn't see it that way doesn't matter, so zealous are they to impose their morals on the past. https://t.co/NPh2t2BSF5 Twitter only fuels this nonsense.";"the sailor in this iconic photo died, and now the  excessives are claiming this moment as an ""assault"". that the nurse didn't see it that way doesn't matter, so zealous are they to impose their morals on the past.  twitter only fuels this nonsense.";sailor iconic photo died , excessives claiming moment `` assault '' . nurse n't see way n't matter , zealous impose morals past . twitter fuels nonsense . ;"[('sailor', 'NN'), ('iconic', 'JJ'), ('photo', 'NN'), ('died', 'VBD'), (',', ','), ('excessives', 'VBZ'), ('claiming', 'VBG'), ('moment', 'NN'), ('``', '``'), ('assault', 'NN'), ('``', '``'), ('.', '.'), ('nurse', 'VBP'), (""n't"", 'RB'), ('see', 'VB'), ('way', 'NN'), (""n't"", 'RB'), ('matter', 'RB'), (',', ','), ('zealous', 'JJ'), ('impose', 'NN'), ('morals', 'NNS'), ('past', 'JJ'), ('.', '.'), ('twitter', 'NN'), ('fuels', 'NNS'), ('nonsense', 'NN'), ('.', '.')]";sailor icon photo die , excess claim moment `` assault `` . nurs n't see way n't matter , zealou impos moral past . twitter fuel nonsens .;sailor iconic photo die , excessives claim moment `` assault `` . nurse n't see way n't matter , zealous impose moral past . twitter fuel nonsense .
2019-02-23 11:39:14;True;;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;en;'METOO', 'TIMESUP'; 'Mika Brzezinski';USA;;;;2013-11-07 21:27:31;kmotherbear;Mom, Photographer, gardener, lover of truth, painful or otherwise  No DMs, please;10348;False;454;884;611;0;english;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;everyone in suppo of  and  — please suppo the alleged victims in the epstein case. there are so many.. with no voice.  don’t stop asking questions.;everyone suppo — please suppo alleged victims epstein case . many.. voice . ’ stop asking questions . ;[('everyone', 'NN'), ('suppo', 'NN'), ('—', 'NNP'), ('please', 'NN'), ('suppo', 'NN'), ('alleged', 'VBD'), ('victims', 'NNS'), ('epstein', 'DT'), ('case', 'NN'), ('.', '.'), ('many..', 'JJ'), ('voice', 'NN'), ('.', '.'), ('’', 'CC'), ('stop', 'JJ'), ('asking', 'NN'), ('questions', 'NNS'), ('.', '.')];everyon suppo — pleas suppo alleg victim epstein case . many.. voic . ’ stop ask question .;everyone suppo — please suppo allege victim epstein case . many.. voice . ’ stop asking question .
2019-02-23 11:38:30;False;@MajinKorra @MarzGurl @abagofangrybees He isn’t a male feminist so all the women are safe...... history has shown us the “allies “ of feminism are usually the predators. #metoo;;en;'metoo'; 'MajinKorra🐉' 'Kaylyn Saucedo - 𝕄𝕒𝕣𝕫𝔾𝕦𝕣𝕝' 'Chelsea “Clock Tower is a Way of Life” Bee';;;;;2019-02-03 19:33:13;trollmenot3;Inclusion, diversidad, and acceptacion!  Tu puedes creer que alguien me reporto!!!;223;False;5;13;0;3;english;@MajinKorra @MarzGurl @abagofangrybees He isn’t a male feminist so all the women are safe...... history has shown us the “allies “ of feminism are usually the predators. #metoo;   he isn’t a male feminist so all the women are safe...... history has shown us the “allies “ of feminism are usually the predators. ;’ male feminist women safe ... ... history shown us “ allies “ feminism usually predators . ;[('’', 'JJ'), ('male', 'JJ'), ('feminist', 'JJ'), ('women', 'NNS'), ('safe', 'JJ'), ('...', ':'), ('...', ':'), ('history', 'NN'), ('shown', 'VBN'), ('us', 'PRP'), ('“', 'JJ'), ('allies', 'NNS'), ('“', 'VBP'), ('feminism', 'NN'), ('usually', 'RB'), ('predators', 'NNS'), ('.', '.')];’ male feminist women safe ... ... histori shown us “ alli “ femin usual predat .;’ male feminist woman safe ... ... history show u “ ally “ feminism usually predator .
2019-02-23 11:38:24;True;;Thank you to all the Black women who worked tirelessly to bring R Kelly to justice. #MuteRKelly #MeToo https://t.co/iByBTBFqYb;en;'MuteRKelly', 'MeToo'; 'Farrah Khan';;;;;2009-03-12 03:36:59;babyboybillie;;11021;False;30;78;53;0;english;Thank you to all the Black women who worked tirelessly to bring R Kelly to justice. #MuteRKelly #MeToo https://t.co/iByBTBFqYb;thank you to all the black women who worked tirelessly to bring r kelly to justice.   ;thank black women worked tirelessly bring r kelly justice . ;[('thank', 'JJ'), ('black', 'JJ'), ('women', 'NNS'), ('worked', 'VBD'), ('tirelessly', 'RB'), ('bring', 'VBG'), ('r', 'NN'), ('kelly', 'RB'), ('justice', 'NN'), ('.', '.')];thank black women work tirelessli bring r kelli justic .;thank black woman work tirelessly bring r kelly justice .
2019-02-23 11:38:18;False;"5.07pm Ongoing attempt to murder $GE #GE #FCPA #CorpGov whistle-blower &amp; #MeToo #MeTooIndia survivor Seema Sapra poisoned in NDelhi Guesthouse @realDonaldTrump @FBI @POTUS @PMOIndia @gurgaonpolice @DelhiPolice @CPDelhi @StateDept @WhiteHouse @TheJusticeDept @HMOIndia https://t.co/5bF15F7fUs";;en;'GE', 'FCPA', 'CorpGov', 'MeToo', 'MeTooIndia'; 'Donald J. Trump' 'FBI' 'President Trump' 'PMO India' 'Gurugram Police' 'Delhi Police' 'CP Delhi' 'Department of State' 'The White House' 'Justice Department' 'गृहमंत्री कार्यालय HMO India';New Delhi, India;;;;2012-04-29 04:28:14;SeemaSapraLaw;Ex General Electric lawyer whistleblower on $GE corruption  & #MeToo #MeTooIndia survivor who exposed Soli Sorabjee & Raian Karanjawala;112626;False;1503;4980;0;0;english;"5.07pm Ongoing attempt to murder $GE #GE #FCPA #CorpGov whistle-blower &amp; #MeToo #MeTooIndia survivor Seema Sapra poisoned in NDelhi Guesthouse @realDonaldTrump @FBI @POTUS @PMOIndia @gurgaonpolice @DelhiPolice @CPDelhi @StateDept @WhiteHouse @TheJusticeDept @HMOIndia https://t.co/5bF15F7fUs";"5.07pm ongoing attempt to murder $ge    whistle-blower &amp;   survivor seema sapra poisoned in ndelhi guesthouse            ";"5.07pm ongoing attempt murder $ ge whistle-blower & amp ; survivor seema sapra poisoned ndelhi guesthouse ";"[('5.07pm', 'CD'), ('ongoing', 'JJ'), ('attempt', 'NN'), ('murder', 'NN'), ('$', '$'), ('ge', 'JJ'), ('whistle-blower', 'NN'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('survivor', 'CC'), ('seema', 'VB'), ('sapra', 'NN'), ('poisoned', 'VBN'), ('ndelhi', 'RB'), ('guesthouse', 'NN')]";"5.07pm ongo attempt murder $ ge whistle-blow & amp ; survivor seema sapra poison ndelhi guesthous";"5.07pm ongoing attempt murder $ ge whistle-blower & amp ; survivor seema sapra poison ndelhi guesthouse"
2019-02-23 11:38:07;True;;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;en;'METOO', 'TIMESUP'; 'Mika Brzezinski';;;;;2015-06-19 20:18:05;Ipa60min;Concerned about global warming, excessive $ in politics, and where to find the best India Pale Ale.;13145;False;257;922;611;0;english;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;everyone in suppo of  and  — please suppo the alleged victims in the epstein case. there are so many.. with no voice.  don’t stop asking questions.;everyone suppo — please suppo alleged victims epstein case . many.. voice . ’ stop asking questions . ;[('everyone', 'NN'), ('suppo', 'NN'), ('—', 'NNP'), ('please', 'NN'), ('suppo', 'NN'), ('alleged', 'VBD'), ('victims', 'NNS'), ('epstein', 'DT'), ('case', 'NN'), ('.', '.'), ('many..', 'JJ'), ('voice', 'NN'), ('.', '.'), ('’', 'CC'), ('stop', 'JJ'), ('asking', 'NN'), ('questions', 'NNS'), ('.', '.')];everyon suppo — pleas suppo alleg victim epstein case . many.. voic . ’ stop ask question .;everyone suppo — please suppo allege victim epstein case . many.. voice . ’ stop asking question .
2019-02-23 11:37:51;False;@StableGeniusRN @RJ0384 @ggreenwald @wikileaks In always amused by obsession pple have with destroying trump (who sucks yes) while completely ignoring other pples exact same flaws and even praising those said pple (cough cough Clinton’s cough cough) if u have ever supported #metoo n praised a Clinton ur a hypocrite;;en;'metoo'; 'Leslee 🚴🐬💉♥' 'RJ' 'Glenn Greenwald' 'WikiLeaks';North Jersey ;;;;2014-05-18 13:46:48;Slick_W;Guitarist, Songwriter, Producer. Member of The Kwame Binea Shakedown https://t.co/qMtRpTrF15;4707;False;111;109;0;0;english;@StableGeniusRN @RJ0384 @ggreenwald @wikileaks In always amused by obsession pple have with destroying trump (who sucks yes) while completely ignoring other pples exact same flaws and even praising those said pple (cough cough Clinton’s cough cough) if u have ever supported #metoo n praised a Clinton ur a hypocrite;    in always amused by obsession pple have with destroying trump (who sucks yes) while completely ignoring other pples exact same flaws and even praising those said pple (cough cough clinton’s cough cough) if u have ever suppoed  n praised a clinton ur a hypocrite;always amused obsession pple destroying trump ( sucks yes ) completely ignoring pples exact flaws even praising said pple ( cough cough clinton ’ cough cough ) u ever suppoed n praised clinton ur hypocrite ;[('always', 'RB'), ('amused', 'VBN'), ('obsession', 'NN'), ('pple', 'NN'), ('destroying', 'VBG'), ('trump', 'NN'), ('(', '('), ('sucks', 'NNS'), ('yes', 'RB'), (')', ')'), ('completely', 'RB'), ('ignoring', 'VBG'), ('pples', 'NNS'), ('exact', 'VBP'), ('flaws', 'NNS'), ('even', 'RB'), ('praising', 'VBG'), ('said', 'VBD'), ('pple', 'NN'), ('(', '('), ('cough', 'JJ'), ('cough', 'NN'), ('clinton', 'NN'), ('’', 'NNP'), ('cough', 'IN'), ('cough', 'NN'), (')', ')'), ('u', 'NN'), ('ever', 'RB'), ('suppoed', 'VBD'), ('n', 'NNS'), ('praised', 'VBN'), ('clinton', 'NN'), ('ur', 'NN'), ('hypocrite', 'NN')];alway amus obsess pple destroy trump ( suck ye ) complet ignor pple exact flaw even prais said pple ( cough cough clinton ’ cough cough ) u ever suppo n prais clinton ur hypocrit;always amuse obsession pple destroy trump ( suck yes ) completely ignore pples exact flaw even praise say pple ( cough cough clinton ’ cough cough ) u ever suppoed n praise clinton ur hypocrite
2019-02-23 11:36:30;False;#MeToo #TimesUp Prosecutor who recused herself from Smollett's case is a sexual assault victim - Page Six https://t.co/z6rV2r0Z4N;;en;'MeToo', 'TimesUp'; ;;;;;2017-10-15 05:22:50;FightSexCrimes;#MeToo! #TimesUp! Standing up to #sexualassault #sexualabuse #sextrafficking #pedophilia & other #sexcrimes;1298;False;92;31;0;0;english;#MeToo #TimesUp Prosecutor who recused herself from Smollett's case is a sexual assault victim - Page Six https://t.co/z6rV2r0Z4N;  prosecutor who recused herself from smollett's case is a sexual assault victim - page six ;prosecutor recused smollett 's case sexual assault victim - page six ;"[('prosecutor', 'NN'), ('recused', 'VBD'), ('smollett', 'NN'), (""'s"", 'POS'), ('case', 'NN'), ('sexual', 'JJ'), ('assault', 'NN'), ('victim', 'NN'), ('-', ':'), ('page', 'NN'), ('six', 'CD')]";prosecutor recus smollett 's case sexual assault victim - page six;prosecutor recuse smollett 's case sexual assault victim - page six
2019-02-23 11:36:25;True;;"1/3
Here is another disgusting pedophile predator who is shamefully largely tolerated and overlooked by the entertainment industry.  This kind of hypocrisy feeds the predation.  Once again, where's #MeToo ? .@TaranaBurke @BdgauseBonnie @rosemcgowan 

https://t.co/Y2Fuhapt7X";en;; 'Scubalou';USA;;;;2009-02-06 23:15:29;PushBack4Trump;USA=a Constitutional Republic. @POTUS please RELEASE documents. FIGHT FIRE W FIRE! #MAGA2020 #KAG #AmericaFirst Nationalism ISN'T=Nazi/Facism! 🇺🇸;73401;False;13630;12167;79;0;english;"1/3
Here is another disgusting pedophile predator who is shamefully largely tolerated and overlooked by the entertainment industry.  This kind of hypocrisy feeds the predation.  Once again, where's #MeToo ? .@TaranaBurke @BdgauseBonnie @rosemcgowan 

https://t.co/Y2Fuhapt7X";"1/3
here is another disgusting pedophile predator who is shamefully largely tolerated and overlooked by the enteainment industry.  this kind of hypocrisy feeds the predation.  once again, where's  ? .   

";1/3 another disgusting pedophile predator shamefully largely tolerated overlooked enteainment industry . kind hypocrisy feeds predation . , 's ? . ;"[('1/3', 'CD'), ('another', 'DT'), ('disgusting', 'NN'), ('pedophile', 'NN'), ('predator', 'NN'), ('shamefully', 'RB'), ('largely', 'RB'), ('tolerated', 'JJ'), ('overlooked', 'JJ'), ('enteainment', 'NN'), ('industry', 'NN'), ('.', '.'), ('kind', 'NN'), ('hypocrisy', 'NN'), ('feeds', 'NNS'), ('predation', 'NN'), ('.', '.'), (',', ','), (""'s"", 'POS'), ('?', '.'), ('.', '.')]";1/3 anoth disgust pedophil predat shame larg toler overlook enteain industri . kind hypocrisi feed predat . , 's ? .;1/3 another disgusting pedophile predator shamefully largely tolerated overlooked enteainment industry . kind hypocrisy feed predation . , 's ? .
