created_date;is_retweet?;text;text_retweet;language;hashtags;mentions;location;geo_location;geo_country;geo_coordinates;user_created_at;screen_name;profile_description;total_number_of_tweets;is_verified?;followers_count;friends_count;retweets_count;favorite_count;language_desc;tweet_full;pre_proc_tweet;stop_filter_tweet;pos_tags;stem_filter;lemma_filter
2019-02-23 02:40:42;False;"@Daxellwells @KamalaHarris #Reparations are being sold to the @dnc plantation cuz @thedemocrats are losing the #Black vote!

How are you gonna sell this [#Tax] to immigrants that have come to this country post-slavery since January 1, 1863?

#MeToo #BelieveWomen #JustShutUpAndStepUp #jussiesmolletthoax";;en;'Reparations', 'Black', 'Tax', 'MeToo', 'BelieveWomen', 'JustShutUpAndStepUp', 'jussiesmolletthoax'; 'Daxell wells' 'Kamala Harris' 'Democratic Party' 'The Democrats';ORYGUN;;;;2019-01-09 15:05:29;ImmigracionNews;🇸🇪🇺🇸 IFB all #Patriots.           #MAGA. #KAG  #KofC       #RomanCatholic 🇻🇦 #KHS 🇮🇱;1954;False;1921;2555;0;0;english;"@Daxellwells @KamalaHarris #Reparations are being sold to the @dnc plantation cuz @thedemocrats are losing the #Black vote!

How are you gonna sell this [#Tax] to immigrants that have come to this country post-slavery since January 1, 1863?

#MeToo #BelieveWomen #JustShutUpAndStepUp #jussiesmolletthoax";"   are being sold to the  plantation cuz  are losing the  vote!

how are you gonna sell this [ to immigrants that have come to this country post-slavery since january 1, 1863?

   ";sold plantation cuz losing vote ! gon na sell [ immigrants come country post-slavery since january 1 , 1863 ? ;[('sold', 'VBN'), ('plantation', 'NN'), ('cuz', 'NN'), ('losing', 'VBG'), ('vote', 'NN'), ('!', '.'), ('gon', 'VB'), ('na', 'TO'), ('sell', 'VB'), ('[', 'JJ'), ('immigrants', 'NNS'), ('come', 'JJ'), ('country', 'NN'), ('post-slavery', 'NN'), ('since', 'IN'), ('january', 'JJ'), ('1', 'CD'), (',', ','), ('1863', 'CD'), ('?', '.')];sold plantat cuz lose vote ! gon na sell [ immigr come countri post-slaveri sinc januari 1 , 1863 ?;sell plantation cuz lose vote ! gon na sell [ immigrant come country post-slavery since january 1 , 1863 ?
2019-02-23 02:40:41;True;;"@sarahkendzior ""Trump threatened me that, were I ever to reveal any of the details... my family and I would be physically harmed if not killed."" Katie Johnson

The lawsuit against #Trump for raping a 13 yr old CHILD
#JusticeForKatie
@LisaBloom
#Epstein
#metoo
  https://t.co/KbqR6yFGp5";en;; 'Linda KWS' 'Sarah Kendzior';. San Diego;;;;2012-03-14 00:26:32;robert_veres;Progressive. .......Don't tweet much myself but RT & FOLLOW smart people.....Gluten-free and Organic for 6 years.........The tweets/RT's are my own opinion.;138870;False;6670;7071;40;0;english;"@sarahkendzior ""Trump threatened me that, were I ever to reveal any of the details... my family and I would be physically harmed if not killed."" Katie Johnson

The lawsuit against #Trump for raping a 13 yr old CHILD
#JusticeForKatie
@LisaBloom
#Epstein
#metoo
  https://t.co/KbqR6yFGp5";" ""trump threatened me that, were i ever to reveal any of the details... my family and i would be physically harmed if not killed."" katie johnson

the lawsuit against  for raping a 13 yr old child
usticeforkatie
isabloom
pstein
etoo
  ";`` trump threatened , ever reveal details ... family would physically harmed killed . '' katie johnson lawsuit raping 13 yr old child usticeforkatie isabloom pstein etoo ;[('``', '``'), ('trump', 'NN'), ('threatened', 'VBD'), (',', ','), ('ever', 'RB'), ('reveal', 'VB'), ('details', 'NNS'), ('...', ':'), ('family', 'NN'), ('would', 'MD'), ('physically', 'RB'), ('harmed', 'VB'), ('killed', 'VBN'), ('.', '.'), ('``', '``'), ('katie', 'JJ'), ('johnson', 'NN'), ('lawsuit', 'NN'), ('raping', 'VBG'), ('13', 'CD'), ('yr', 'JJ'), ('old', 'JJ'), ('child', 'NN'), ('usticeforkatie', 'JJ'), ('isabloom', 'NN'), ('pstein', 'NN'), ('etoo', 'NN')];`` trump threaten , ever reveal detail ... famili would physic harm kill . `` kati johnson lawsuit rape 13 yr old child usticeforkati isabloom pstein etoo;`` trump threaten , ever reveal detail ... family would physically harm kill . `` katie johnson lawsuit rap 13 yr old child usticeforkatie isabloom pstein etoo
2019-02-23 02:40:37;True;;Para mi los guantes negros y vestido floral es no, pero además de eso, la Kel Calderón usó un Marchesa... Nadie en las alfombras rojas importantes está usando Marchesa por solidaridad con el movimiento #MeToo en Hollywood 😕 😓#GalaViña19 https://t.co/0IGvDhKFUV;es;; 'Kat G.';Santiago&Buenos Aires;;;;2009-09-05 18:38:53;inalittledove;Chilena / 31 años / Traductora / Slytherin / Me gusta escribir sobre series, cine y animé y lo publican / Moonie and Chocolate trash;60903;False;304;537;27;0;spanish;Para mi los guantes negros y vestido floral es no, pero además de eso, la Kel Calderón usó un Marchesa... Nadie en las alfombras rojas importantes está usando Marchesa por solidaridad con el movimiento #MeToo en Hollywood 😕 😓#GalaViña19 https://t.co/0IGvDhKFUV;para mi los guantes negros y vestido floral es no, pero además de eso, la kel calderón usó un marchesa... nadie en las alfombras rojas impoantes está usando marchesa por solidaridad con el movimiento  en hollywood 😕 😓 ;guantes negros vestido floral , además , kel calderón usó marchesa ... nadie alfombras rojas impoantes usando marchesa solidaridad movimiento hollywood 😕 😓 ;[('guantes', 'NNS'), ('negros', 'VBP'), ('vestido', 'JJ'), ('floral', 'JJ'), (',', ','), ('además', 'JJ'), (',', ','), ('kel', 'VB'), ('calderón', 'NN'), ('usó', 'JJ'), ('marchesa', 'NN'), ('...', ':'), ('nadie', 'JJ'), ('alfombras', 'NNS'), ('rojas', 'VBP'), ('impoantes', 'NNS'), ('usando', 'JJ'), ('marchesa', 'JJ'), ('solidaridad', 'NN'), ('movimiento', 'NN'), ('hollywood', 'NN'), ('😕', 'NNP'), ('😓', 'NN')];guant negro vestido floral , ademá , kel calderón usó marchesa ... nadi alfombra roja impoant usando marchesa solidaridad movimiento hollywood 😕 😓;guantes negros vestido floral , además , kel calderón usó marchesa ... nadie alfombras rojas impoantes usando marchesa solidaridad movimiento hollywood 😕 😓
2019-02-23 02:40:35;True;;My mother witnessed one of the assaults when I was between two and two and a half years old, and has since confirmed what she saw. This fact has cost me more than I could ever convey here. Rob has also raped at least one other woman, in her sleep. #MeToo;en;; 'Valkyrie Weather';Omaha, NE;;;;2016-09-23 01:22:23;gothicgallifrey;I'm a heavy metal hippie.;709;False;81;193;134;0;english;My mother witnessed one of the assaults when I was between two and two and a half years old, and has since confirmed what she saw. This fact has cost me more than I could ever convey here. Rob has also raped at least one other woman, in her sleep. #MeToo;my mother witnessed one of the assaults when i was between two and two and a half years old, and has since confirmed what she saw. this fact has cost me more than i could ever convey here. rob has also raped at least one other woman, in her sleep. ;mother witnessed one assaults two two half years old , since confirmed saw . fact cost could ever convey . rob also raped least one woman , sleep . ;[('mother', 'NN'), ('witnessed', 'VBD'), ('one', 'CD'), ('assaults', 'NNS'), ('two', 'CD'), ('two', 'CD'), ('half', 'NN'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('since', 'IN'), ('confirmed', 'VBN'), ('saw', 'NN'), ('.', '.'), ('fact', 'NN'), ('cost', 'NN'), ('could', 'MD'), ('ever', 'RB'), ('convey', 'VB'), ('.', '.'), ('rob', 'NN'), ('also', 'RB'), ('raped', 'VBD'), ('least', 'JJS'), ('one', 'CD'), ('woman', 'NN'), (',', ','), ('sleep', 'NN'), ('.', '.')];mother wit one assault two two half year old , sinc confirm saw . fact cost could ever convey . rob also rape least one woman , sleep .;mother witness one assault two two half year old , since confirm saw . fact cost could ever convey . rob also rap least one woman , sleep .
2019-02-23 02:40:29;True;;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;en;'METOO', 'TIMESUP'; 'Mika Brzezinski';Illinois, USA;;;;2009-09-28 23:25:22;spikerrr;Live your life one day at a time.;29228;False;120;74;611;0;english;Everyone in support of #METOO AND #TIMESUP — please support the alleged victims in the Epstein case. There are so many.. WITH NO VOICE.  Don’t stop asking questions.;everyone in suppo of  and  — please suppo the alleged victims in the epstein case. there are so many.. with no voice.  don’t stop asking questions.;everyone suppo — please suppo alleged victims epstein case . many.. voice . ’ stop asking questions . ;[('everyone', 'NN'), ('suppo', 'NN'), ('—', 'NNP'), ('please', 'NN'), ('suppo', 'NN'), ('alleged', 'VBD'), ('victims', 'NNS'), ('epstein', 'DT'), ('case', 'NN'), ('.', '.'), ('many..', 'JJ'), ('voice', 'NN'), ('.', '.'), ('’', 'CC'), ('stop', 'JJ'), ('asking', 'NN'), ('questions', 'NNS'), ('.', '.')];everyon suppo — pleas suppo alleg victim epstein case . many.. voic . ’ stop ask question .;everyone suppo — please suppo allege victim epstein case . many.. voice . ’ stop asking question .
2019-02-23 02:40:27;True;;"#FirstThem
@FirstThemFirst

'SURVIVING 'MEGA DONOR' JEFFREY EPSTEIN'

""Concealed a plea agreement from more than 30 underage victims.'

Jeffrey H. Sloman...U.S. Attorney case, defended their decision to give Epstein federal immunity.

#MeToo: CRICKETS!

https://t.co/4ahLszEaV1 https://t.co/8fxgv4cXK3";en;'FirstThem'; '#FirstThem' '#FirstThem';Global;;;;2018-07-22 18:41:17;OgunSaac;A Black King about the business of handling business! #ADOS #FBA #TANGIBLES2020 #FIRSTTHEM #USTOO;3582;False;110;188;263;0;english;"#FirstThem
@FirstThemFirst

'SURVIVING 'MEGA DONOR' JEFFREY EPSTEIN'

""Concealed a plea agreement from more than 30 underage victims.'

Jeffrey H. Sloman...U.S. Attorney case, defended their decision to give Epstein federal immunity.

#MeToo: CRICKETS!

https://t.co/4ahLszEaV1 https://t.co/8fxgv4cXK3";"irstthem
irstthemfirst

'surviving 'mega donor' jeffrey epstein'

""concealed a plea agreement from more than 30 underage victims.'

jeffrey h. sloman...u.s. attorney case, defended their decision to give epstein federal immunity.

 crickets!

 ";irstthem irstthemfirst 'surviving 'mega donor ' jeffrey epstein' '' concealed plea agreement 30 underage victims . ' jeffrey h. sloman ... u.s. attorney case , defended decision give epstein federal immunity . crickets ! ;"[('irstthem', 'NN'), ('irstthemfirst', 'RB'), (""'surviving"", 'VBG'), (""'mega"", 'PRP'), ('donor', 'JJ'), (""'"", ""''""), ('jeffrey', 'JJ'), ('epstein', 'NN'), (""'"", 'POS'), ('``', '``'), ('concealed', 'VBN'), ('plea', 'NN'), ('agreement', 'NN'), ('30', 'CD'), ('underage', 'NN'), ('victims', 'NNS'), ('.', '.'), (""'"", ""''""), ('jeffrey', 'JJ'), ('h.', 'NN'), ('sloman', 'NN'), ('...', ':'), ('u.s.', 'JJ'), ('attorney', 'NN'), ('case', 'NN'), (',', ','), ('defended', 'VBD'), ('decision', 'NN'), ('give', 'NN'), ('epstein', 'VBZ'), ('federal', 'JJ'), ('immunity', 'NN'), ('.', '.'), ('crickets', 'NNS'), ('!', '.')]";irstthem irstthemfirst 'surviv 'mega donor ' jeffrey epstein ' `` conceal plea agreement 30 underag victim . ' jeffrey h. sloman ... u.s. attorney case , defend decis give epstein feder immun . cricket !;irstthem irstthemfirst 'surviving 'mega donor ' jeffrey epstein ' `` conceal plea agreement 30 underage victim . ' jeffrey h. sloman ... u.s. attorney case , defend decision give epstein federal immunity . cricket !
2019-02-23 02:40:17;True;;Para mi los guantes negros y vestido floral es no, pero además de eso, la Kel Calderón usó un Marchesa... Nadie en las alfombras rojas importantes está usando Marchesa por solidaridad con el movimiento #MeToo en Hollywood 😕 😓#GalaViña19 https://t.co/0IGvDhKFUV;es;; 'Kat G.';Valparaíso, Chile;;;;2011-02-24 04:36:16;michu_gc;Alta en estrógenos.;37125;False;733;1151;27;0;spanish;Para mi los guantes negros y vestido floral es no, pero además de eso, la Kel Calderón usó un Marchesa... Nadie en las alfombras rojas importantes está usando Marchesa por solidaridad con el movimiento #MeToo en Hollywood 😕 😓#GalaViña19 https://t.co/0IGvDhKFUV;para mi los guantes negros y vestido floral es no, pero además de eso, la kel calderón usó un marchesa... nadie en las alfombras rojas impoantes está usando marchesa por solidaridad con el movimiento  en hollywood 😕 😓 ;guantes negros vestido floral , además , kel calderón usó marchesa ... nadie alfombras rojas impoantes usando marchesa solidaridad movimiento hollywood 😕 😓 ;[('guantes', 'NNS'), ('negros', 'VBP'), ('vestido', 'JJ'), ('floral', 'JJ'), (',', ','), ('además', 'JJ'), (',', ','), ('kel', 'VB'), ('calderón', 'NN'), ('usó', 'JJ'), ('marchesa', 'NN'), ('...', ':'), ('nadie', 'JJ'), ('alfombras', 'NNS'), ('rojas', 'VBP'), ('impoantes', 'NNS'), ('usando', 'JJ'), ('marchesa', 'JJ'), ('solidaridad', 'NN'), ('movimiento', 'NN'), ('hollywood', 'NN'), ('😕', 'NNP'), ('😓', 'NN')];guant negro vestido floral , ademá , kel calderón usó marchesa ... nadi alfombra roja impoant usando marchesa solidaridad movimiento hollywood 😕 😓;guantes negros vestido floral , además , kel calderón usó marchesa ... nadie alfombras rojas impoantes usando marchesa solidaridad movimiento hollywood 😕 😓
2019-02-23 02:40:14;False;@xmxrxmxnxx sksksk rose mcgowan she played a big role in the #metoo movement and ousting Harvey Weinstein https://t.co/DHYEC0LkN0;;en;'metoo'; '\U0001f970';IG: @domlzz;;;;2014-07-21 10:57:56;domlzz;pls recycle xxxxxxx (he/they);8936;False;454;542;0;1;english;@xmxrxmxnxx sksksk rose mcgowan she played a big role in the #metoo movement and ousting Harvey Weinstein https://t.co/DHYEC0LkN0; sksksk rose mcgowan she played a big role in the  movement and ousting harvey weinstein ;sksksk rose mcgowan played big role movement ousting harvey weinstein ;[('sksksk', 'NN'), ('rose', 'VBD'), ('mcgowan', 'NNS'), ('played', 'VBD'), ('big', 'JJ'), ('role', 'NN'), ('movement', 'NN'), ('ousting', 'VBG'), ('harvey', 'NN'), ('weinstein', 'NN')];sksksk rose mcgowan play big role movement oust harvey weinstein;sksksk rise mcgowan play big role movement oust harvey weinstein
2019-02-23 02:40:13;True;;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";en;; 'Valkyrie Weather';New Jersey;;;;2009-03-09 12:25:42;evcrow;I am a FalPal. Jimmy Fallon followed me on 10/25/10. Gloria Fallon followed me on 3/16/12. Love coffee. Love dogs. Love to Laugh. I'm a proud Snowflake ❄️😊;10743;False;408;544;1591;0;english;"My name is Valkyrie Weather, born Kyle Cohen, the oldest child and trans daughter of film producer/director Rob Cohen (The fast &amp; the Furious, xXx, and The Hurricane Heist). When I was very young, Rob used my body for his own sexual gratification. #MeToo https://t.co/G9kG3YaK4t https://t.co/OgjtaZelLc";"my name is valkyrie weather, born kyle cohen, the oldest child and trans daughter of film producer/director rob cohen (the fast &amp; the furious, xxx, and the hurricane heist). when i was very young, rob used my body for his own sexual gratification.   ";"name valkyrie weather , born kyle cohen , oldest child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob used body sexual gratification . ";"[('name', 'NN'), ('valkyrie', 'NN'), ('weather', 'NN'), (',', ','), ('born', 'VBN'), ('kyle', 'NN'), ('cohen', 'NN'), (',', ','), ('oldest', 'JJS'), ('child', 'NN'), ('trans', 'NNS'), ('daughter', 'VBP'), ('film', 'NN'), ('producer/director', 'NN'), ('rob', 'NN'), ('cohen', 'NN'), ('(', '('), ('fast', 'JJ'), ('&', 'CC'), ('amp', 'NN'), (';', ':'), ('furious', 'JJ'), (',', ','), ('xxx', 'NNP'), (',', ','), ('hurricane', 'NN'), ('heist', 'NN'), (')', ')'), ('.', '.'), ('young', 'JJ'), (',', ','), ('rob', 'VB'), ('used', 'VBN'), ('body', 'NN'), ('sexual', 'JJ'), ('gratification', 'NN'), ('.', '.')]";"name valkyri weather , born kyle cohen , oldest child tran daughter film producer/director rob cohen ( fast & amp ; furiou , xxx , hurrican heist ) . young , rob use bodi sexual gratif .";"name valkyrie weather , bear kyle cohen , old child trans daughter film producer/director rob cohen ( fast & amp ; furious , xxx , hurricane heist ) . young , rob use body sexual gratification ."
2019-02-23 02:40:06;True;;"friendly reminder that next week’s episode is the #MeToo ep directed by stephanie! we need to show up and give it the hype it deserves, not for the ratings but for every victim and survivor &lt;3 #brooklyn99";en;'MeToo'; 'jua lipa';𝐬𝐥𝐲𝐭𝐡𝐞𝐫𝐢𝐧 | b99 odaat;;;;2016-04-02 02:53:46;froysperalta;i survived because someone in my life kept me going;44223;False;2113;705;53;0;english;"friendly reminder that next week’s episode is the #MeToo ep directed by stephanie! we need to show up and give it the hype it deserves, not for the ratings but for every victim and survivor &lt;3 #brooklyn99";"friendly reminder that next week’s episode is the  ep directed by stephanie! we need to show up and give it the hype it deserves, not for the ratings but for every victim and survivor &lt;3 ";"friendly reminder next week ’ episode ep directed stephanie ! need show give hype deserves , ratings every victim survivor & lt ; 3 ";"[('friendly', 'RB'), ('reminder', 'NN'), ('next', 'JJ'), ('week', 'NN'), ('’', 'JJ'), ('episode', 'NN'), ('ep', 'NN'), ('directed', 'VBD'), ('stephanie', 'NN'), ('!', '.'), ('need', 'NN'), ('show', 'VBP'), ('give', 'JJ'), ('hype', 'NN'), ('deserves', 'NNS'), (',', ','), ('ratings', 'NNS'), ('every', 'DT'), ('victim', 'NN'), ('survivor', 'NN'), ('&', 'CC'), ('lt', 'NN'), (';', ':'), ('3', 'CD')]";"friendli remind next week ’ episod ep direct stephani ! need show give hype deserv , rate everi victim survivor & lt ; 3";"friendly reminder next week ’ episode ep direct stephanie ! need show give hype deserves , rating every victim survivor & lt ; 3"
